Year	iso3	Total population 	Population aged 15-24 years 	Population aged 65 years or older 	Population aged 14 years or younger 	Population aged 25-64 years 	Total debt service (% of GNI)	GDP deflator (base year varies by country)	GDP (current US$)	GDP (current LCU)	GDP at market prices (constant 2010 US$)	GDP growth (annual %)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2011 international $)	GDP per capita (current US$)	GDP per capita (current LCU)	GDP per capita, PPP (current international $)	GDP per capita, PPP (constant 2011 international $)	GNI (current LCU)	GNI per capita, Atlas method (current US$)	GNI per capita (current LCU)	GNI per capita, PPP (current international $)	DEC alternative conversion factor (LCU per US$)	PPP conversion factor, GDP (LCU per international $)	Mortality rate, infant (per 1,000 live births)	Population growth (annual %)	General government total expenditure (current LCU)
2011	EST	1328.068	170.697	236.273	202.938	718.16		105.26088999999999	23168793439.0	16667630000.0	20972966887.0	7.59731	15834590000.0	32579417514.0	32579417514.0	17453.75376	12556.230459999999	23954.86597	24543.06188	15832300000.0	15870.0	11926.951070000001	22760.0	0.7194	0.5116	3.2	-0.30358	6235000000.0
2011	ETH	89858.696	18373.192	3002.054	39438.917	29044.533	1.10581	100.0	31952763089.0	515000000000.0	33279878092.0	11.1783	515000000000.0	105000000000.0	105000000000.0	355.58898999999997	5732.09454	1165.21684	1165.21684	514000000000.0	390.0	5719.6283	1160.0	16.12	4.91934	48.3	2.58934	93889000000.0
2011	FIN	5395.816	661.985	951.04	887.067	2895.724		102.58402	274000000000.0	197000000000.0	254000000000.0	2.57082	192000000000.0	219000000000.0	219000000000.0	50787.56498	36536.57425	40251.37351000001	40683.52758	198000000000.0	49910.0	36702.118969999996	40430.0	0.7194	0.89807	2.4	0.46356	107066000000.0
2011	FJI	867.327	156.773	43.655	251.22799999999998	415.671	5.2436300000000005	100.0	3774530589.0	6768488252.0	3225464044.0	2.70514	6768488252.0	6493459066.0	6493459066.0	4351.9117799999985	7803.848209999999	7486.76144	7486.74844	6563900000.0	3760.0	7567.964559999998	7260.0	1.7932	1.04235	20.1	0.85395	1897000000.0
2011	FRA	63268.405	7669.445	10962.567	11686.948	32949.445		100.94360999999999	2860000000000.0	2060000000000.0	2700000000000.0	2.07923	2040000000000.0	2450000000000.0	2450000000000.0	43807.4759	31515.09816	37325.304339999995	37457.284289999996	2110000000000.0	44220.0	32240.7943	38180.0	0.7194	0.84136	3.5	0.48363999999999996	1151537000000.0
2011	FSM	103.476	24.424	4.039	37.547	37.466		125.96328000000001	310287500.0	310287500.0	300148270.7	2.05057	246331700.0	352882555.8	352882555.8	2998.6422	2998.6422	3410.28408	3410.28408	321671100.0	3050.0	3108.65418	3540.0	1.0	0.87929	32.0	-0.1381	203000000.0
2011	GAB	1577.2979999999998	315.978	83.898	595.494	581.928	2.46638	193.36431000000002	18186478120.0	8580000000000.0	15376859682.0	7.09175	4440000000000.0	26972900730.0	26972900730.0	11530.1472	5440685.592	17100.70052	17100.70052	7400000000000.0	8650.0	4694035.031	14750.0	471.8661	318.15571	41.3	2.26745	2275218000000.0
2011	GBR	63164.949	8317.694	10378.889000000001	11227.747	33240.619		102.01144000000001	2610000000000.0	1630000000000.0	2470000000000.0	1.50906	1600000000000.0	2310000000000.0	2310000000000.0	41243.12327	25739.83324	36590.15937	36456.002160000004	1650000000000.0	40620.0	26050.42976	37050.0	0.6241	0.70605	4.2	0.78168	710131000000.0
2011	GEO	4196.401	656.1189999999998	599.509	713.64	2227.133	11.45881	268.52566	14434619982.0	24343986600.0	12479016520.0	7.22152	9065795400.0	28345977228.0	28345977228.0	3725.0632200000014	6282.31912	7315.0909	7315.0909	23631709300.0	3300.0	6098.50563	7100.0	1.6865	0.85882	13.8	-1.30754	7081000000.0
2011	GHA	24928.502999999997	5007.089	874.3439999999997	9722.786	9324.284	0.91907	217.62387999999999	39566292433.0	59816320900.0	36694042412.0	14.046	27486102100.0	85526138706.0	85526138706.0	1587.19087	2399.51516	3430.8573899999997	3430.8573899999997	57956609300.0	1410.0	2324.91334	3320.0	1.5118	0.69939	48.6	2.4806	16235000000.0
2011	GIN	11316.351	2232.629	353.035	4889.5059999999985	3841.1809999999996	4.22729	404.73601	5067360009.0	33700000000000.0	4921073735.0	3.90876	8340000000000.0	13396928290.0	13396928290.0	447.79099	2981406.423	1183.85585	1183.85585	30800000000000.0	400.0	2721029.6139999996	1080.0	6658.0313	2518.3863699999997	68.9	2.72262	7246900000000.0
2011	GMB	1749.099	339.861	43.221000000000004	812.051	553.966	3.03091	128.71919	904256643.4	26640757100.0	911201531.5	-4.32867	20696803700.0	2680483729.0	2680483729.0	516.98425	15231.131630000002	1532.494	1532.494	26176867600.0	520.0	14965.915369999999	1510.0	29.4615	9.93879	50.9	3.25975	6871000000.0
2011	GNB	1673.509	337.55800000000005	52.574	692.7810000000003	590.596	0.46279	131.1081	1105497822.0	522000000000.0	925330308.2	9.33414	398000000000.0	2370210331.0	2370210331.0	660.58672	311708.4888	1416.31178	1416.3116699999994	521000000000.0	600.0	311515.8074	1420.0	471.86610999999994	220.08467000000002	70.3	2.37717	91205000000.0
2011	GNQ	750.918	145.829	22.184	299.698	283.207		142.92088999999999	21329395901.0	10100000000000.0	17361846463.0	6.5239199999999995	7040000000000.0	34166939303.0	34166939303.0	28404.427519999997	13403086.43	36754.81047	45500.22679	6510000000000.0	15150.0	8672435.904	20700.0	471.8661	294.57186	76.6	3.0020599999999997	2767018000000.0
2011	GRC	11153.046999999999	1196.579	2158.702	1628.896	6168.87		100.79836	288000000000.0	207000000000.0	272000000000.0	-9.132489999999999	205000000000.0	290000000000.0	290000000000.0	25914.68155	18643.0219	26626.46005	26141.31959	201000000000.0	24930.0	18134.01901	26000.0	0.7194	0.71316	4.0	-0.14795	112282000000.0
2011	GRD	105.07	22.846	7.5710000000000015	28.669	45.983999999999995	3.51022	111.11532	778648666.7	2102351400.0	776912813.8	0.76483	1892044600.0	1179028541.0	1179028541.0	7410.7610799999975	20009.05492	11221.362340000001	11221.362340000001	2016565106.0	7180.0	19192.5869	10770.0	2.7	1.78312	11.8	0.37474	605000000.0
2011	GTM	15049.28	3089.5820000000012	682.439	5805.639	5471.62	4.48065	178.56325	47654704787.0	371000000000.0	43058862368.0	4.16205	208000000000.0	102000000000.0	102000000000.0	3166.57706	24653.109930000002	6798.8427299999985	6798.8427299999985	358000000000.0	2830.0	23799.31191	6560.0	7.7854100000000015	3.62607	27.5	2.1290400000000003	53511000000.0
2011	GUY	755.883	134.45	33.6	247.03799999999998	340.795	1.77758	145.0999	2576602497.0	526000000000.0	2382128754.0	5.4371300000000025	362000000000.0	4593641614.0	4593641614.0	3408.7319	695440.9611	6077.18604	6077.18604	524000000000.0	3190.0	692933.9594	6060.0	204.0175	114.4347	33.5	0.33407	159645000000.0
2011	HND	7621.4140000000025	1647.618	341.202	2670.741	2961.853	6.0496099999999995	201.87469	17588097150.0	335000000000.0	16332985422.0	3.83569	166000000000.0	33791210423.0	33791210423.0	2307.721	43958.74571	4433.71931	4433.71931	317000000000.0	2070.0	41621.64659	4200.0	19.04855	9.914639999999999	19.9	1.55424	86747000000.0
2011	HRV	4302.073	498.845	761.6060000000001	667.393	2374.229		101.67191	62249565359.0	333000000000.0	59512765109.0	-0.28126	327000000000.0	88627632084.0	88627632084.0	14542.1776	77695.94648	20571.27528	20704.38177	323000000000.0	14050.0	75568.55606	20010.0	5.3428	3.7526300000000004	4.3		162390000000.0
2011	HTI	10144.89	2107.481	456.092	3599.843	3981.474	0.06877	2162.7794	7516829496.0	303000000000.0	6988351911.0	5.52374	14003000000.0	15849403538.0	15849403538.0	740.94736	29852.86188	1562.30413	1562.30413	304000000000.0	700.0	30002.974739999998	1570.0	40.29013	19.10823	57.5	1.44233	74178000000.0
2011	HUN	9988.846	1226.219	1692.695	1456.473	5613.459		102.21024	140000000000.0	28200000000000.0	133000000000.0	1.73942	27600000000000.0	227000000000.0	227000000000.0	14048.87958	2824597.4839999997	22603.202719999997	22729.18447	26800000000000.0	13050.0	2684238.848	21500.0	201.055	124.27184	5.5	-0.28336	13996199000000.0
2011	IDN	244808.254	41829.643	12207.58	70005.908	120765.123	3.5864	107.46593999999999	893000000000.0	7830000000000000.0	802000000000.0	6.16978	7290000000000000.0	2170000000000.0	2170000000000.0	3647.62664	31991266.11	8870.28419	8870.28419	7600000000000000.0	3010.0	31040194.63	8610.0	8770.4333	3606.5660799999996	26.3	1.31375	1387241117000000.0
2011	IND	1247446.011	235343.38100000002	64906.865	380491.49	566704.275	1.6204399999999999	100.0	1820000000000.0	87400000000000.0	1770000000000.0	6.6383600000000005	87400000000000.0	5780000000000.0	5780000000000.0	1461.37748	70031.40088	4634.94516	4634.94516	86600000000000.0	1370.0	69415.55058	4590.0	47.9215	15.10943	44.4	1.3284	24026554000000.0
2011	IRL	4652.714	574.4680000000002	533.9780000000002	977.8910000000001	2566.377		103.59980999999999	241000000000.0	173000000000.0	221000000000.0	-0.04057	167000000000.0	208000000000.0	208000000000.0	52564.25548	37814.7254	45673.5345	45477.01046000001	143000000000.0	42830.0	31304.300939999997	37620.0	0.7194	0.8315100000000001	3.4	0.36421	79160000000.0
2011	IRN	75184.322	15570.643	3700.054	17579.168999999998	38334.456	0.27852	289.43264	592000000000.0	6290000000000000.0	485000000000.0	3.74969	2170000000000000.0	1350000000000.0	1350000000000.0	7874.48479	83597944.87	17949.24442	17949.24442	6290000000000000.0	6730.0	83611504.42	17950.0	10616.3066	4657.46317	15.7	1.24595	1165082193000000.0
2011	IRQ	31867.757999999998	6285.107	1027.662	13302.329	11252.66		152.29627	186000000000.0	217000000000000.0	149000000000.0	7.5464699999999985	143000000000000.0	421000000000.0	421000000000.0	5828.76475	6819654.756	13203.0478	13203.0478	217000000000000.0	4790.0	6812253.168	13190.0	1170.0	516.52125	29.3	3.18697	94252996000000.0
2011	ISL	321.03	46.937	39.69	66.92	167.483		103.04411999999999	14665358677.0	1700000000000.0	13500053195.0	1.98812	1650000000000.0	12582181171.0	12582181171.0	45970.89368	5330509.006	39557.93565	39440.84326	1480000000000.0	37590.0	4654422.69	34540.0	115.954	135.15200000000002	1.8	0.30546999999999996	777342000000.0
2011	ISR	7563.334	1133.932	796.204	2070.8720000000008	3562.3259999999996		101.84806999999999	261000000000.0	935000000000.0	246000000000.0	5.0621800000000015	918000000000.0	237000000000.0	237000000000.0	33657.157269999996	120428.6744	30574.252360000002	30528.74772	922000000000.0	31560.0	118779.23199999999	30170.0	3.5781	3.94476	3.5	1.84808	378009000000.0
2011	JAM	2752.3579999999997	529.538	233.91	728.439	1260.471	11.82437	147.24691	14440457549.0	1240000000000.0	13420329296.0	1.72905	842000000000.0	22917372413.0	22917372413.0	5348.638529999998	459407.9348	8481.24597	8326.450420000001	1200000000000.0	4810.0	444792.042	8210.0	85.8925	54.12169	15.1	0.33443	403192000000.0
2011	JOR	6760.371	1306.555	253.05200000000002	2467.1279999999997	2733.636	3.31659	199.89408999999998	28840263380.0	20476587000.0	27102082878.0	2.56081	10243718200.0	69797089967.0	69797089967.0	4266.0770200000015	3028.91469	10324.44669	10324.44669	20288787000.0	3990.0	3001.13515	10230.0	0.71	0.29336999999999996	17.3	3.65237	6802000000.0
2011	JPN	127252.9	12663.928	30015.077	16822.368000000002	67751.527		98.32571	6160000000000.0	491000000000000.0	5690000000000.0	-0.11546	500000000000000.0	4570000000000.0	4570000000000.0	48173.934460000004	3844617.187	34335.304019999996	35779.09741	505000000000000.0	46880.0	3953522.652	35380.0	79.807	107.45428000000001	2.3	-0.19752999999999998	191390200000000.0
2011	KAZ	16554.305	3085.0809999999997	1126.191	4060.013	8283.02	19.67703	256.1979	193000000000.0	28200000000000.0	159000000000.0	7.4	11000000000000.0	352000000000.0	352000000000.0	11634.42422	1705848.586	22134.092109999998	21277.70637	24200000000000.0	8280.0	1460333.698	19070.0	146.6208	80.1707	17.5	1.42966	5997106000000.0
2011	KEN	41419.954	8486.928	1106.558	17613.881	14212.587	1.04274	113.11137	41953433591.0	3730000000000.0	42444283792.0	6.11161	3290000000000.0	109000000000.0	109000000000.0	1012.8797699999999	89954.66291	2622.73017	2622.73017	3730000000000.0	1040.0	89969.63155	2620.0	88.8108	34.2981	40.3	2.6709	878277000000.0
2011	KGZ	5553.8269999999975	1205.527	245.52900000000002	1669.655	2433.116	7.4107600000000025	850.83242	6197766119.0	286000000000.0	5079922900.0	5.95627	33612859000.0	16105958461.0	16105958461.0	1123.8831699999996	51860.35252	2920.60321	2920.60321	256000000000.0	880.0	46346.00776	2610.0	46.1439	17.756729999999994	24.6	1.21689	106866000000.0
2011	KHM	14593.098999999998	3012.2309999999998	553.943	4804.018	6222.906999999997	2.6284099999999997	159.95197	12829541141.0	52100000000000.0	12037055708.0	7.06957	32600000000000.0	38652011936.0	38652011936.0	879.15124	3568035.3239999996	2648.65002	2648.65002	49600000000000.0	810.0	3401150.1410000008	2520.0	4058.5	1347.1146800000001	33.6	1.58525	10236210000000.0
2011	KIR	104.662	21.39	3.7230000000000003	37.841	41.708		119.78822	177142135.1	171739300.0	154006797.0	0.47684	143369100.0	178593470.6	178593470.6	1692.51624	1640.8945	1659.29395	1706.3831300000006	235932400.0	2010.0	2254.2317199999998	2340.0	0.9695	0.96162	47.5	1.94305	142000000.0
2011	KNA	52.971000000000004	8.907	2.747	14.289000000000001	27.028000000000002		114.94475	753225963.0	2033710100.0	721926790.0	2.39873	1769293600.0	1127973938.0	1127973938.0	14212.346940000001	38373.33673	20571.970119999998	21283.33027	1953666849.0	13460.0	36863.02972	19850.0	2.7	1.80298	9.6	1.2264	683000000.0
2011	KOR	49356.692	6726.538000000001	5651.134	7786.08	29192.94		101.5846	1200000000000.0	1330000000000000.0	1130000000000.0	3.6817	1310000000000000.0	1560000000000.0	1560000000000.0	24155.82985	26771715.39	31327.1269	31327.1269	1340000000000000.0	22620.0	26929386.91	31500.0	1108.2921	854.5857199999997	3.4	0.7441800000000001	
2011	KWT	3239.1809999999996	519.811	59.981	759.495	1899.894		117.22778000000001	154000000000.0	42511600000.0	127000000000.0	9.62844	36264100000.0	247000000000.0	247000000000.0	47551.38297	13124.1817	76308.59071	76308.59071	45045390400.0	42860.0	13906.4135	80860.0	0.276	0.17199	8.9	5.7077800000000005	16604000000.0
2011	LAO	6366.909000000002	1465.53	235.50099999999998	2324.451	2341.427	4.1052	195.48296000000002	8261299200.0	66300000000000.0	7700771123.0	8.03865	33900000000000.0	26882227109.0	26882227109.0	1297.53687	10419292.46	4233.38125	4222.1786299999985	61600000000000.0	1120.0	9671659.898	3930.0	8030.055	2467.7526399999997	57.1	1.6847	14972583000000.0
2011	LBN	4591.698	921.987	382.039	1084.891	2202.781	13.34917	103.39346	40078938640.0	60400000000000.0	38763515755.0	1.98255	58400000000000.0	72014278181.0	72014278181.0	8728.56591	13158313.11	15683.583319999998	15683.583319999998	60200000000000.0	8600.0	13101548.33	15730.0	1507.5	838.9864	8.3	5.70311	17347142000000.0
2011	LBR	4079.574	774.0419999999997	125.25200000000001	1764.2620000000006	1416.0179999999998	0.22569	236.43451000000002	1545400000.0	1545400000.0	1398698238.0	8.2	653627100.0	2988830567.0	2988830567.0	378.81406	378.81406	732.63301	732.63301	1420555200.0	320.0	348.21165	670.0	1.0	0.5170600000000001	62.1	3.02563	447000000.0
2011	LBY	6288.651999999999	1142.617	269.09	1830.6670000000001	3046.278		235.30161	34699395524.0	42479000000.0	28357141373.0	-62.075919999999996	18053000000.0	69322560014.0	69322560014.0	5517.779570000002	6754.86575	11023.43714	11023.43714	42547000000.0	4660.0	6765.6788799999995	11040.0	1.2242	0.61277	13.9	0.36569	23366000000.0
2011	LCA	179.278	31.605	15.341	44.441	87.891	3.55956	116.70403999999999	1280623889.0	3457684500.0	1244853121.0	0.23836999999999997	2962780400.0	1875503372.0	1875503372.0	7143.22945	19286.71951	10538.22528	10461.42512	3403790500.0	6830.0	18986.102590000002	10380.0	2.7	1.8436	13.9	1.05475	1143000000.0
2011	LIE	36.475							5739977477.0	5097100000.0						157100.4045	139505.1592			4024700000.0		110154.0904		0.888			0.71691	
2011	LKA	20315.673	3177.067	1559.963	5139.7	10438.943000000001	2.03429	103.83138000000001	65292741297.0	7220000000000.0	61493395363.0	8.404739999999999	6950000000000.0	187000000000.0	187000000000.0	3221.15152	356147.2620000001	9213.77547	9213.320940000001	7150000000000.0	2860.0	352593.2412	9120.0	110.5652	38.65378	9.1	0.7527	1433181000000.0
2011	LSO	2032.95	473.871	86.29299999999998	758.684	714.102	1.15971	97.80688	2795705637.0	20299898198.0	2559623577.0	7.00109	20755082531.0	5174665953.0	5174665953.0	1375.19646	9985.43899	2297.38955	2545.39755	24662586898.0	1490.0	12131.428170000001	2840.0	7.2611	3.92294	71.9	1.10617	11566000000.0
2011	LTU	3070.593	438.921	547.857	447.57300000000004	1636.2420000000006		105.18536999999999	43505562065.0	31263096900.0	39377194356.0	6.04491	29721906300.0	69178303536.0	69178303536.0	14367.209319999998	10324.27662	22541.72557	22845.33564	30115072100.0	13220.0	9945.154690000001	21710.0	0.7186	0.45192	5.0	-2.25846	12981000000.0
2011	LUX	519.981	63.04600000000001	72.563	90.491	293.881		104.1621	58697386711.0	42226900000.0	53694834437.0	2.56569	40539600000.0	46654454375.0	46654454375.0	113239.561	81464.54016	91073.32208	90006.22048999998	29397800000.0	75650.0	56714.5175	63400.0	0.7194	0.9051	1.8	2.22266	18286000000.0
2011	LVA	2063.661	271.203	385.603	292.263	1114.5919999999999		106.38942	28420287437.0	20269349000.0	25241169846.0	6.2111800000000015	19052035000.0	40660287491.0	40660287491.0	13798.2052	9840.87995	19451.03228	19740.79226	20238837000.0	13130.0	9826.066209999999	19450.0	0.7132	0.4985	7.8	-1.82077	7864000000.0
2011	MAR	32531.964	6224.0	1967.194	9053.716999999999	15287.053	3.23161	104.97498	101000000000.0	820000000000.0	98106615022.0	5.2457	781000000000.0	223000000000.0	223000000000.0	3066.50316	24807.7039	6746.89946	6746.89946	806000000000.0	3020.0	24389.249330000002	6630.0	8.0899	3.6769	27.4	1.3126	277171000000.0
2011	MCO								6074884389.0	4370000000.0						163351.6467	117507.8652			4374204305.0				0.71936		3.2	0.9293100000000001	861112818.0
2011	MDA	4077.8109999999997	719.534	413.905	662.461	2281.911	6.14471	291.87465	7015206498.0	82348703000.0	6206793144.0	6.8	28213722400.0	14877946210.0	14877946210.0	1970.57137	23131.74911	4179.21481	4179.21481	89127979300.0	1990.0	25036.0477	4520.0	11.7386	5.53495	14.5	-0.05782	32163000000.0
2011	MDG	21678.867000000002	4363.395	615.155	9340.823	7359.494000000002	0.50125	3290.11706	9892702358.0	20000000000000.0	8856903643.0	1.45439	609000000000.0	29735787033.0	29735787033.0	456.32930999999996	924120.4656	1371.64858	1371.6485699999996	19700000000000.0	420.0	909614.3989	1350.0	2025.1175	673.7297599999997	40.6	2.8035400000000004	2816857000000.0
2011	MDV	338.61800000000005	78.482	16.525	95.64399999999999	147.967	4.07653	156.9354	2449576517.0	35768716300.0	2525754692.0	8.70934	22792000000.0	4194858489.0	4194858489.0	6497.55044	94877.23156	11126.945590000001	11126.945590000001	31227943600.0	5850.0	82832.74164	9710.0	14.602	8.5268	10.1	2.68833	12129000000.0
2011	MEX	120365.271	22452.417999999998	7196.719	35491.31	55224.824	3.5906599999999997	113.90118999999999	1170000000000.0	14600000000000.0	1090000000000.0	4.04461	12800000000000.0	1900000000000.0	1900000000000.0	9730.277759999999	120882.1597	15754.19717	15754.19717	14600000000000.0	9080.0	121164.2581	15790.0	12.4233	7.6730100000000006	13.8	1.4626700000000001	3939345000000.0
2011	MHL	52.495	6.896	1.7990000000000002	20.835	22.965		116.06771	172674883.4	172674883.4	167514160.6	1.6769900000000002	148770825.7	183971631.1	183971631.1	3286.47881	3286.47881	3505.2696899999996	3501.48705	210478583.4	3960.0	4005.98739	4270.0	1.0	0.9386	31.6	0.2153	96000000.0
2011	MKD	2065.888	305.309	236.463	367.53	1156.586	9.13269	120.93342	10494632699.0	464000000000.0	9627286317.0	2.33989	384000000000.0	24064082357.0	24064082357.0	5079.962079999998	224690.7867	11641.23022	11648.2996	456000000000.0	4820.0	220681.1804	11430.0	44.2308	19.289579999999997	7.5	0.1669	147870000000.0
2011	MLI	15639.115	3002.137	421.504	7397.422	4818.052	0.54623	159.35283	12978107561.0	6120000000000.0	11024767958.0	3.24025	3840000000000.0	29134739169.0	29134739169.0	829.84923	391577.7204	1862.9404	1862.9404	5910000000000.0	730.0	377644.3232	1800.0	471.8661	210.19337000000002	81.0	3.06343	1259186000000.0
2011	MLT	414.075	53.242	68.89399999999999	65.93	226.00900000000001		102.3081	9556435919.0	6874900000.0	8900397351.0	1.82287	6719800000.0	11974071551.0	11974071551.0	22957.41186	16515.56209	28177.573669999998	28765.294360000004	6581960738.0	21300.0	15811.834530000002	26760.0	0.7194	0.57415	5.6	0.4237	2821000000.0
2011	MMR	52125.41099999999	9216.463	2649.6609999999996	15310.364	24948.923	0.0	110.25458	59977326086.0	46300000000000.0	52310879191.0	5.5914800000000024	42000000000000.0	197000000000.0	197000000000.0	1150.6350699999996	888393.7184		3780.8176799999997	46300000000000.0	990.0	888202.234		772.0899	234.97396	44.5	0.75564	6777440000000.0
2011	MNE	622.957	85.316	80.199	122.15100000000001	335.291	4.66027	208.06774	4538450845.0	3264780000.0	4272597478.0	3.22845	1569094757.0	8974058270.0	8974058270.0	7319.149409999999	5265.10332	14215.559180000002	14472.443459999999	3291048721.0	7240.0	5307.4668299999985	14330.0	0.71936	0.3638	5.7	0.10504000000000001	1478000000.0
2011	MNG	2759.074	576.047	106.56	748.317	1328.15	2.6078900000000003	115.11926000000001	10409797610.0	13200000000000.0	8432599153.0	17.290779999999998	11400000000000.0	24526362150.0	24526362150.0	3772.93165	4774704.6110000005	8889.34554	8889.34554	12100000000000.0	2600.0	4387897.444	8170.0	1265.5158	537.12667	23.4	1.69665	4997040000000.0
2011	MOZ	25016.921000000002	4851.067	825.079	11474.948	7865.8269999999975	0.55705	111.23087	13131168012.0	382000000000.0	10876976985.0	7.117610000000001	343000000000.0	23811739934.0	23811739934.0	524.89145	15257.3348	951.8253599999999	951.8253599999999	376000000000.0	480.0	15036.584530000002	940.0	29.0676	16.02955	68.1	2.81935	122808000000.0
2011	MRT	3683.2209999999995	718.79	116.49	1504.576	1343.365	2.4294599999999997	204.54314	5166340391.0	1450000000000.0	4541844130.0	4.70407	710000000000.0	12535969842.0	12535969842.0	1402.66913	394316.0076	3403.53453	3403.53453	1410000000000.0	1210.0	382439.9859	3300.0	281.11832999999996	115.85486000000002	69.2	2.52455	323972000000.0
2011	MUS	1253.089	201.363	99.662	267.139	684.925	29.778140000000004	118.63511000000001	11518393367.0	331000000000.0	10411574172.0	4.07754	279000000000.0	20742028226.0	20742028226.0	9197.02697	264009.8562	16179.29153	16561.77098	332000000000.0	8580.0	264730.8696	16220.0	28.706	15.940920000000002	13.1	0.16014	79570000000.0
2011	MWI	15226.813	3182.954	495.92400000000004	7011.251	4536.684	0.28485	114.07576	7983556695.0	1250000000000.0	7295173573.0	4.85406	1100000000000.0	16427533196.0	16427533196.0	524.3091	82272.6448	1078.85565	1078.85565	1230000000000.0	480.0	81084.64072000001	1060.0	156.9163	76.25918	53.8	3.04717	299805000000.0
2011	MYS	28817.515	5806.5859999999975	1453.848	7772.751	13784.33	2.2147900000000003	105.41253	298000000000.0	912000000000.0	269000000000.0	5.29379	865000000000.0	625000000000.0	625000000000.0	10427.75605	31908.93351000001	21866.34075	21866.34075	890000000000.0	9060.0	31152.9743	21350.0	3.06	1.45927	6.7	1.59979	250477000000.0
2011	NAM	2240.161	481.3	77.255	844.925	836.681		103.80518000000001	12409629836.0	90107563200.0	11856607187.0	5.09134	86804494800.0	19322996885.0	19322996885.0	5539.61516	40223.69964	8625.717920000001	8625.717920000001	87678761200.0	4970.0	39139.49096	8390.0	7.2611	4.66323	36.0	2.09841	34574000000.0
2011	NER	16946.485	2947.386	429.75800000000004	8495.241	5074.1	0.54848	127.45778999999999	6409169890.0	3020000000000.0	5850769296.0	2.3114	2370000000000.0	13679084421.0	13679084421.0	378.20055	178460.0169	807.19302	807.19302	3000000000000.0	360.0	177150.8136	800.0	471.8661	221.08717000000001	63.7	3.9386900000000002	586997000000.0
2011	NGA	163770.669	31269.213	4503.774	72073.095	55924.587	0.13504000000000002	109.5101	412000000000.0	63700000000000.0	387000000000.0	4.88739	58200000000000.0	857000000000.0	857000000000.0	2514.14862	389040.1119	5230.59885	5230.59885	60200000000000.0	1720.0	367459.7901	4940.0	154.7403	74.37774	78.8	2.68951	11436639000000.0
2011	NIC	5807.7869999999975	1208.575	278.085	1870.969	2450.158	7.3754	158.94051000000005	9755619760.0	219000000000.0	9286036335.0	6.23159	138000000000.0	24528765813.0	24528765813.0	1679.7482	37667.177560000004	4223.42724	4223.42724	213000000000.0	1600.0	36690.36494	4110.0	22.4243	8.91863	21.3	1.21373	43091835791.5697
2011	NLD	16689.863	2013.7820000000002	2674.4640000000004	2864.385	9137.232		100.1419	894000000000.0	643000000000.0	850000000000.0	1.66363	642000000000.0	769000000000.0	769000000000.0	53537.27515	38514.71574	46388.29359	46066.65241	655000000000.0	54120.0	39219.07972	47240.0	0.7194	0.83606	3.6	0.46643	301992000000.0
2011	NOR	4953.945	651.6619999999998	749.8989999999999	924.518	2627.866		106.76021000000001	498000000000.0	2790000000000.0	433000000000.0	0.96878	2620000000000.0	307000000000.0	307000000000.0	100575.1173	563683.3022	62736.68047000001	62060.958529999996	2820000000000.0	90270.0	568986.2567	63330.0	5.6046	9.08274	2.5	1.29719	1200820000000.0
2011	NPL	27179.237	5405.61	1375.271	9872.763	10525.593	1.04104	213.68873	18850169892.0	1370000000000.0	16550239852.0	3.4218300000000004	640000000000.0	55503825717.0	55503825717.0	693.55037	50294.05351000001	2042.14069	2042.14069	1370000000000.0	610.0	50571.80229	2050.0	72.5168	24.6281	34.6	1.1223	254960000000.0
2011	NRU	10.122						152.86353	72749377.2	73719368.89	55003270.56	11.684439999999999	48225610.97	73811352.87	73811352.87	7243.78942	7340.37328		7349.5323	81979451.85	6770.0	8162.84495		1.0133299999999998	0.99875	31.5	0.17939000000000002	
2011	NZL	4404.483	633.4730000000002	584.378	904.1110000000001	2282.521		102.2904	168000000000.0	213000000000.0	150000000000.0	2.4752	208000000000.0	144000000000.0	144000000000.0	38426.69533	48640.51095	32734.38316	32734.38316	204000000000.0	32270.0	46438.184310000004	30800.0	1.2658	1.4859200000000001	5.0	0.76248	83007000000.0
2011	OMN	3210.0029999999997	687.1289999999998	85.43299999999998	791.956	1645.485		117.14952	67937581274.0	26122000000.0	57992197659.0	-1.10699	22298000000.0	136000000000.0	136000000000.0	21164.335759999998	8137.6871	42479.20132	42479.20132	24538856917.0	17150.0	7644.49657	39890.0	0.3845	0.19157000000000002	10.0	8.65886	10279000000.0
2011	PAK	173669.64800000002	36206.161	7724.3359999999975	62471.18	67267.97099999999	1.3163	194.3454	214000000000.0	18300000000000.0	182000000000.0	2.7484	9400000000000.0	751000000000.0	751000000000.0	1229.8488300000001	105236.8114	4322.53438	4322.53438	19100000000000.0	1150.0	109959.715	4520.0	85.5689	24.34609	72.1	2.10982	3536360000000.0
2011	PAN	3681.9790000000003	636.314	255.75799999999998	1048.745	1741.162	4.92488	125.68692	34373820485.0	34373820485.0	32331762126.0	11.808069999999999	27348764304.0	62809393855.0	62809393855.0	9335.69162	9335.69162	17058.59645	17058.59644	31903445604.0	8350.0	8664.75491	15830.0	1.0	0.54727	16.5	1.68366	8416000000.0
