Year	Province	Previous time	Previous two times	Previous three times	MI 3 selection	MI 5 selection	MI 7 selection	MI 9 selection	MI 11 selection
2005	Cantabria	1726.6029989756416	1881.5517873244494	1905.6310633567275	1905.6310633567286	1947.6626363763626	2044.6549904526282	2443.260756915742	2498.8230532024772
2005	Castilla y León	7750.285475494239	8857.352839744706	8912.889007477588	8912.889007477592	8936.268732556215	9071.879553989755	9189.542081087084	9177.782127252392
2005	Castilla-La Mancha	10100.577728571872	11512.479046461543	11530.091597720759	11530.091597720766	11535.2653841458	11712.998093625938	12010.853136113039	12134.031928194252
2005	Cataluña	68625.74412547155	76737.48114131925	76452.29910396787	76452.29910396792	76408.0627865072	76434.4061786723	76551.9018126357	76371.03661416775
2005	Com. Foral de Navarra	7914.6764130770325	9721.236485683281	9828.158361161326	9828.158361161328	10332.090710434195	10302.769348756643	10308.456707352932	10045.351379403743
2005	Com. Valenciana	42945.88705761399	48678.496705109486	48918.01068378968	48918.01068378971	49336.25434883521	49243.98296051793	49510.641806795036	49342.41283635238
2005	Com. de Madrid	113403.84290559922	130312.87956485384	128207.64125960832	128207.64125960844	128076.59408392914	128056.95688187546	127717.93216076757	127790.25422804174
2005	Cueta	33.87449622918166	33.41283686538453	31.79586336737522	31.79586336737524	233.19414166396632	279.52136797797084	437.6300623762861	373.88894086514574
2005	Extremadura	941.5117334287256	1042.5982655110602	1051.5332612224997	1051.5332612225002	1048.8131263452683	1228.7915967752201	1557.0559324526732	1388.1487123205345
2005	Galicia	863.7996538441323	913.7493705419591	928.2401116108426	928.2401116108433	902.9683919775264	1091.0044919775576	1404.5945575119658	1087.7404170730256
2005	Illes Balears	11932.789451085551	13210.835146031783	13212.418411498684	13212.418411498691	13250.103499444902	13363.408944417632	13646.364974604814	13544.913155907694
2005	La Rioja	2367.2295011922242	2764.110116255197	2777.345177809715	2777.3451778097165	2839.4820479846585	2990.4010607151677	3171.0084540844564	3509.5850421018467
2005	Melilla	81.69731443508519	99.63612906879659	100.96712818476831	100.96712818476837	121.4867042432742	327.00733036117606	263.45109177750885	636.9576978166892
2005	País Vasco	6675.268374574033	7603.552594922063	7548.404723239906	7548.40472323991	7536.655795551226	7696.631733718791	8185.917394825106	8272.184122260374
2005	Princ. de Asturias	3112.4684182342207	3615.30327769152	3642.893428307092	3642.893428307094	3753.323204678675	3883.2102070267797	3889.0834532685017	4327.47044877535
2005	Reg. de Murcia	42925.96088336153	45022.23901368729	45229.77106965833	45229.771069658374	45180.15788724317	45316.452147921904	45977.721009456975	45882.91242333728
2006	Andalucía	22311.337310479237	22887.695365718104	22312.72237336196	22312.722373361976	22336.7569511172	22440.703680728035	22697.319805497373	22734.789367153102
2006	Aragón	10755.152552765177	12135.737627097798	11995.895862444855	11995.89586244486	12032.087158661709	11924.937860776881	12334.57002586249	12445.422893731384
2006	Canarias	1628.9647451385888	1743.5449818513068	1702.284636965739	1702.28463696574	1773.1342919771832	1952.8545606337018	1809.9944655977727	2251.0952283214
2006	Cantabria	1974.6838684187662	2180.856086366253	2184.8994125851377	2184.8994125851386	2252.01256040844	2344.817013938626	2614.263186194299	2665.0418599564628
2006	Castilla y León	8332.129763666066	8631.720913720641	8450.689247059927	8450.68924705993	8491.333372688352	8616.009942262886	8637.22353669408	8696.008575662147
2006	Castilla-La Mancha	10853.787115314854	11238.249990862154	11009.96301990212	11009.96301990213	11022.569716783806	11199.34659410093	11417.828411575194	11670.328449805897
2006	Cataluña	78505.14131984112	86722.22292261514	86350.56298057496	86350.56298057499	86310.80170641484	86309.74564212814	86280.26507825186	86150.15741909995
2006	Com. Foral de Navarra	9458.954917642668	10883.195367085555	10667.279248457124	10667.27924845713	11216.094306815114	11168.422837929222	10982.927968433996	10759.083274412675
2006	Com. Valenciana	48135.65914166714	52109.404580523056	51535.668884471306	51535.668884471335	52016.538072238094	51912.99704425311	52074.371065924526	51915.92049016574
2006	Com. de Madrid	125005.85786409394	133024.63665211608	130682.57466989229	130682.57466989235	130570.45786853829	130527.31306294457	130216.81532885975	130459.04416618159
2006	Cueta	15.94093940196784	-6.851405329558403	-9.514843047555335	-9.514843047555289	229.29398690412222	263.731858714639	263.08212070837385	236.82310757327969
2006	Extremadura	960.4415989685624	935.9208611471811	914.6817236117524	914.6817236117529	909.8093078190527	1081.0781976980563	1429.3940749842634	1328.6339386105337
2006	Galicia	944.5006595665945	996.5498771873285	999.0813776544221	999.081377654423	983.6478976761524	1157.1214773042639	1336.3571607712468	1166.2442421735375
2006	Illes Balears	13103.452188417565	13888.195288621664	13771.018504263136	13771.018504263146	13831.290263014977	13943.256428578734	14167.052820252862	14161.443326879433
2006	La Rioja	2675.088893392728	2919.7775672754324	2869.513969105917	2869.5139691059185	2949.222208690412	3094.4738785258114	3183.912488544911	3586.417809572856
2006	Melilla	45.83020078065754	-0.4478501249399329	-10.895651976143242	-10.895651976143142	9.259724548334205	199.3234299340815	-47.62653098833994	461.0863402924696
2006	País Vasco	7378.662325685864	7874.760330799481	7758.600700191848	7758.60070019185	7748.021441294742	7920.058281985746	8419.410416056897	8575.266153848503
2006	Princ. de Asturias	3617.5969355340767	4057.4334344253216	4012.849070141062	4012.849070141063	4138.770568890538	4259.61075951673	4068.2488740271033	4615.316799877389
2006	Reg. de Murcia	45430.68098689572	46245.01036376445	46232.10600688132	46232.106006881346	46196.914615220594	46323.83804353705	46822.44789769541	46829.349956652935
2007	Andalucía	22958.937973684184	22612.107015661582	22639.852889540816	22639.852889540838	22679.68963822715	22777.448969149496	22972.978915780197	23085.83593798572
2007	Aragón	11509.35824822078	11862.455354393709	11645.280422165048	11645.280422165059	11735.097677966096	11630.24321640969	12027.020275216504	12078.98317765897
2007	Canarias	1685.7543417580991	1671.623109083524	1655.3160539473101	1655.316053947311	1748.125086473768	1929.441386090299	1702.0877287095705	2192.6604985967474
2007	Cantabria	2100.218766209263	2149.8178648692433	2120.8125174367156	2120.812517436717	2203.058412009221	2293.903947268568	2475.0865831373812	2572.8648678203936
2007	Castilla y León	8755.560966530837	8839.770914609173	8856.495663089252	8856.495663089258	8927.069243730873	9053.688561349609	9094.066244475389	9187.464573907733
2007	Castilla-La Mancha	11441.609255762418	11593.963640498232	11623.225144925535	11623.225144925542	11643.490985208922	11823.015331369219	11979.752424849052	12305.341475907777
2007	Cataluña	82321.00368918717	82909.98007559312	81560.42036787656	81560.4203678766	81556.99571993416	81560.1779379874	81637.06170176328	81608.88054393342
2007	Com. Foral de Navarra	11094.893823769617	12550.256976287585	12459.622703519914	12459.622703519923	13053.547762725968	13004.825300826731	12795.459394590069	12552.054791273335
2007	Com. Valenciana	51536.06077784941	53145.670310444075	52782.30797277448	52782.307972774506	53325.08898597182	53219.49400761893	53419.96117067395	53251.120960054446
2007	Com. de Madrid	132643.5604550618	135419.4672134406	134912.90394831792	134912.90394831804	134825.50493779575	134776.59035658115	134633.5391793968	135012.92683620146
2007	Cueta	13.94832197672186	10.810523683695553	16.793340888879385	16.793340888879403	282.5073789830369	316.9036130461143	280.45545343714593	235.27654344847224
2007	Extremadura	852.8402580052795	678.4465684493946	671.1643657558363	671.164365755837	667.0463974067738	854.8956154921902	1304.2043644496941	1274.1029162818684
2007	Galicia	878.7442845334772	754.3960975872596	732.8591464033434	732.8591464033448	728.6433075713858	907.4594010752955	1086.5247780998166	943.7934098667831
2007	Illes Balears	13308.6917832179	12898.90291099492	12764.41785794306	12764.41785794307	12848.168428915349	12965.691565464107	13177.122545314574	13244.717034711764
2007	La Rioja	2827.524126424046	2873.969275918536	2841.3026866515293	2841.302686651532	2924.272048828532	3062.326984129624	3075.0064964810995	3501.4076659125008
2007	Melilla	26.90033524082073	2.340988093482771	12.120126406481916	12.120126406481972	33.847694952146696	233.0701144468085	22.164010787613762	609.9867670879006
2007	País Vasco	7748.292858068993	7816.573612499544	7767.24209003517	7767.242090035179	7757.3803172737635	7917.088975852818	8156.786884917859	8166.703887777668
2007	Princ. de Asturias	4028.0761251347485	4331.397236890378	4290.538523309726	4290.538523309728	4419.91808954654	4545.866876068655	4335.082412205217	5015.288034034358
2007	Reg. de Murcia	46832.48734555627	46224.138100707794	46392.63429516411	46392.634295164156	46369.134339501754	46500.55362213299	46994.477702135606	47100.99793546341
2008	Andalucía	23325.579579929443	22615.85752521351	22853.42038591543	22853.420385915444	22912.572604124296	23011.482163971545	23196.14459178104	23335.3532681165
2008	Aragón	11478.472678129468	10869.996965549817	10809.749125199276	10809.749125199283	10802.143916288394	10688.312796471673	11035.154415485964	11135.193006656453
2008	Canarias	1670.8097110687543	1569.421639036721	1576.9582429285183	1576.9582429285197	1663.0736706298403	1842.5097055649778	1541.1156880240974	2017.6040649719328
2008	Cantabria	2076.3073571063114	1943.7623115959827	1933.867327222214	1933.8673272222159	1963.1134549574008	2051.2122650508486	2233.976327276754	2206.02067483996
2008	Castilla y León	8861.169690068873	8550.242223859026	8575.932520484614	8575.93252048462	8625.323649973896	8748.069767661815	8739.61598059996	8776.502859825316
2008	Castilla-La Mancha	11397.771672407005	10777.41871150252	10769.85912012516	10769.859120125167	10791.605044798956	10968.3653615371	10998.710510186289	11339.955882491402
2008	Cataluña	80695.02787018646	74689.07335180168	74560.90383280584	74560.9038328059	74571.89416951213	74581.41294001119	74726.22720392946	74756.72942255721
2008	Com. Foral de Navarra	11456.553886451762	11330.721801398075	11030.524117834018	11030.524117834026	11586.283037338631	11529.27654455284	11257.447364397136	11048.877884367286
2008	Com. Valenciana	52670.85640152699	51444.73132919163	51373.882635869486	51373.88263586952	51873.78814657456	51757.3943992975	51963.43087252423	51889.94830875783
2008	Com. de Madrid	138155.14025329216	138048.8560707675	138662.00897994847	138662.0089799486	138580.14692943098	138526.43754547348	138442.51260163524	138835.76099266138
2008	Cueta	12.95201326409887	11.085959213637867	11.83481537711167	11.834815377111685	225.2007614247418	250.7915551120857	117.33321910420659	85.40854231039248
2008	Extremadura	891.6962977975761	895.0372098764083	952.2403932618513	952.2403932618518	949.912863629494	1126.3470513508125	1245.770522327993	1362.0207518388772
2008	Galicia	883.7258280965922	845.9075202558386	883.9824752272299	883.9824752272305	874.0993687098851	1048.4887059353737	1134.5098344444575	971.7685929512775
2008	Illes Balears	13488.027351490038	13037.546153092364	13227.092923314338	13227.092923314347	13315.2305881946	13429.849958927996	13533.554677539083	13623.015074409426
2008	La Rioja	2858.4096965153585	2754.208897793423	2756.704703736836	2756.7047037368384	2830.7975181830852	2969.0002740475047	2963.8839244718056	3321.224259751543
2008	Melilla	24.907717815574753	21.225135531977394	27.731988222189983	27.73198822219002	48.00110709922588	246.63912969471954	-69.90137778065608	483.42811272665307
2008	País Vasco	7533.0901761424275	6894.626291498833	6868.946261576215	6868.946261576222	6860.858272938521	7029.139469608943	7291.361993488113	7295.734528473731
2008	Princ. de Asturias	4098.814043730981	3981.842339449494	3924.720687997841	3924.720687997844	4057.6439006847495	4184.60649529898	3864.0451700386525	4593.9956849535265
2008	Reg. de Murcia	47261.89640069678	45439.3163455465	45845.007719837464	45845.00771983749	45839.454976253364	45972.73810143126	46346.43345259143	46463.57910082548
2009	Andalucía	22730.783278493516	20871.187356363153	21053.430755213154	21053.430755213172	21097.326067195518	21198.63204015151	21345.04963028659	21380.066803353908
2009	Aragón	11390.797511418645	10717.013620524842	10911.059995196949	10911.059995196956	10701.625646231343	10568.938179591187	10775.987823105454	10947.016537532736
2009	Canarias	1686.7506504707221	1622.4589365439551	1658.8799563659213	1658.8799563659227	1707.9490136913828	1880.1016983715251	1516.9948592820206	1785.9573332887776
2009	Cantabria	2048.4107131528676	1912.3635168266665	1951.6722639340255	1951.6722639340273	1923.5337753737565	1997.726656067231	1953.8219239161326	1642.2599145913255
2009	Castilla y León	8401.871373549675	7420.777462015027	7463.441891685341	7463.441891685348	7462.165898517365	7574.861745332237	7465.055333278119	7306.08041417976
2009	Castilla-La Mancha	10452.274704127789	8772.814069021584	8830.516882450218	8830.516882450225	8844.694218684748	9018.786778650961	8954.09498375113	9099.26898321567
2009	Cataluña	81528.9382626519	78499.18792708562	80572.71523828682	80572.71523828688	80543.01033512228	80546.46090690025	80662.53013146113	80584.26569467901
2009	Com. Foral de Navarra	12056.331731450802	12192.7953080002	12366.08002998183	12366.080029981838	12668.867938661682	12591.978447994043	12275.59882208092	12233.04998444041
2009	Com. Valenciana	51769.19701660318	48089.67834775471	48469.6682625186	48469.66826251865	48837.620418669045	48710.25423466455	48853.6450967829	48858.48922538161
2009	Com. de Madrid	139519.08688087304	134256.90655015406	135006.5939358717	135006.59393587185	134927.42607745633	134865.2837608116	134788.75445623082	135050.5249387959
2009	Cueta	5.97785227573794	-2.8748316048945686	-3.4490303026648164	-3.4490303026647986	28.57130331387725	39.02820640646746	-200.13254057689915	-280.6164427782087
2009	Extremadura	916.6040156131509	901.5957243054975	907.9457256700841	907.9457256700848	905.7289157096992	1089.3066651060578	1128.0812811075868	1126.108911648358
2009	Galicia	917.6003243257738	913.5424730279619	932.6042290336017	932.6042290336022	904.9299847395935	1080.8606909523746	1137.544132324278	776.0916997287111
2009	Illes Balears	13051.64413536117	11867.52425815296	11968.883815402847	11968.883815402856	12020.76142082927	12136.25974886614	12210.04158023091	12194.261975041789
2009	La Rioja	2842.4687571133904	2681.6161054823383	2717.9205938592495	2717.9205938592518	2763.5302137023236	2899.1782102227385	2793.7202902391923	2815.8806338564023
2009	Melilla	6.97416098836093	-15.372451387243544	-17.185219158051723	-17.18521915805168	-3.6813923032782725	184.72452413293428	-266.21864994688104	64.96814751352889
2009	País Vasco	7408.551587064554	6887.5003062834385	7069.530234544454	7069.53023454446	7061.292123814081	7211.873787259119	7189.789367783643	7075.459354985896
2009	Princ. de Asturias	3989.220085342452	3656.474685998115	3685.552057672774	3685.5520576727777	3770.897509745179	3895.337449286474	3496.329056986568	4079.05930676469
2009	Reg. de Murcia	47827.799749466634	46144.53295433393	46906.83973274018	46906.83973274021	46877.92055448596	47008.950825810825	47331.03161119416	47261.70794550446
2010	Andalucía	24955.540633780653	26444.23170499545	27397.46942416474	27397.469424164752	27386.547726761826	27475.035818785258	27474.359770107993	27218.713062236537
2010	Aragón	11903.896498419484	11941.604522023616	12250.803713968427	12250.803713968435	11975.106080797732	11832.894777199861	11909.443337311426	12097.860390651826
2010	Canarias	1818.2634005369569	1889.2116160512546	1934.2883523055768	1934.2883523055789	1966.219140780958	2135.99843708315	1710.5064028740696	1965.9460533126212
2010	Cantabria	2130.1080275879526	2124.443741017604	2182.409697943611	2182.4096979436126	2135.8456531990205	2205.0198099235527	2039.1163929354125	1673.0855696236222
2010	Castilla y León	8968.771031032156	9218.381907437673	9609.77478992498	9609.774789924988	9588.709433867098	9693.972607813488	9471.310443654236	9250.490718809588
2010	Castilla-La Mancha	10751.167317914686	10583.399750736682	11130.142131800683	11130.142131800692	11135.223386668617	11305.337936911936	11121.281081040486	11223.611720621751
2010	Cataluña	86389.92847153946	88058.74854806904	89973.31005579623	89973.31005579629	89915.77380336184	89908.02407266236	89823.9171933116	89633.90262975378
2010	Com. Foral de Navarra	13759.023321323491	15163.843072806494	15446.493143875305	15446.493143875312	15702.28653157644	15616.100896589316	15171.36755959952	15150.900779609026
2010	Com. Valenciana	55964.6530054586	58329.45058338729	60206.57503054553	60206.57503054557	60503.15376640272	60358.57848504324	60319.20386025524	60291.85712490842
2010	Com. de Madrid	151807.558542365	159336.15181352774	163278.44389904855	163278.4438990487	163163.2771438256	163069.81328298556	162798.97331285558	162917.4524365361
2010	Cueta	0.0	-7.333310551443995	-5.855423369117472	-5.855423369117459	-36.769474620224855	-30.354550065044123	-344.09668728552606	-372.6172604280441
2010	Extremadura	1022.2127391511877	1100.9544036516165	1125.530725743783	1125.5307257437835	1121.335697302327	1296.6919984405658	1187.7766903784002	1005.3280128457676
2010	Galicia	1011.2533433123349	1075.8731707004465	1095.5092994518716	1095.509299451872	1062.6501176251718	1237.83005644697	1205.779936087553	770.1250337413217
2010	Illes Balears	13707.215268267097	13830.05879732304	14308.310048708085	14308.310048708096	14318.554989442418	14427.016740778505	14411.007872902117	14376.014922972563
2010	La Rioja	3016.8227818224136	3080.746831380517	3163.429095545157	3163.429095545159	3200.8732080843224	3331.706566677168	3101.683839471233	3048.6967161439165
2010	Melilla	0.0	-8.555528976684661	-3.536296953352231	-3.5362969533522133	6.658789416139882	201.73927691153358	-246.24791250260392	51.43061243117535
2010	País Vasco	7711.429435701943	7699.654010882383	7918.455297406719	7918.455297406723	7908.675851487671	8057.8505434118515	7798.451408039928	7702.22996924976
2010	Princ. de Asturias	4448.51840186165	4790.828321543075	4971.053959348947	4971.053959348949	5060.755634332205	5182.232590570448	4618.822812270357	5236.040821444523
2010	Reg. de Murcia	52532.369490472396	55692.33712438246	57090.60369844656	57090.603698446605	57035.83824107813	57154.44445352175	57342.821173890276	57155.64735863219
2011	Andalucía	27293.877182306813	28805.66406073811	28867.404609935664	28867.40460993568	28837.248282463952	28912.763299791874	28689.762465295214	28346.43394081243
2011	Aragón	13045.666283085431	13797.837546362382	14015.919709184058	14015.919709184069	13663.041420998825	13513.550523885278	13494.022152921965	13707.681209635482
2011	Canarias	2070.329504830573	2276.636118015857	2304.687635876686	2304.6876358766876	2326.615950756161	2499.3828189729425	2032.0963561768274	2191.328561300817
2011	Cantabria	2138.0784972889364	2041.5738407121817	2052.115579094947	2052.1155790949483	2012.1543462675484	2085.0093296301347	1838.7853357805207	1393.1267819402785
2011	Castilla y León	9038.512640915766	8674.769715913468	8650.058516216812	8650.058516216817	8620.51826858963	8727.482317796468	8434.001588168121	8122.047144355287
2011	Castilla-La Mancha	11804.265627157187	12509.36861897422	12765.22075550084	12765.22075550085	12762.536056099136	12932.141908581527	12634.656675066402	12626.507621895511
2011	Cataluña	88290.88549522412	86233.99937090828	86397.23991626232	86397.23991626239	86329.41152240249	86317.32406777634	86142.18877631685	85925.97057944743
2011	Com. Foral de Navarra	13959.281372560714	13511.041049498537	13208.112609834652	13208.112609834665	13425.784847643541	13335.700519790897	12803.063147857638	12777.536460448435
2011	Com. Valenciana	57899.48452537244	57394.88935918562	57262.916667478086	57262.91666747813	57508.06400340896	57356.80741279285	57213.60646970913	57259.6904656279
2011	Com. de Madrid	172952.2183503627	190294.0247824089	192212.16603171348	192212.16603171363	192034.01899880232	191900.87107791178	191346.95314687994	191211.72457929212
2011	Cueta	0.0	0.0	2.010526969190737	2.0105269691907393	-59.22145726167241	-54.175805260783136	-436.8180630651061	-474.209023683047
2011	Extremadura	1206.529850986441	1372.6644948758235	1384.7015391955988	1384.701539195599	1379.227010553868	1543.238437983406	1222.732744099057	862.4746022690507
2011	Galicia	1078.0060270580752	1106.3077272039382	1103.0846749963675	1103.0846749963678	1061.2703268309879	1230.6803984230967	1096.0663183701647	583.9092507303183
2011	Illes Balears	16074.444769459322	18179.386211115383	18579.65323711654	18579.653237116552	18570.3950358236	18673.53728397359	18530.741973326963	18386.447222279243
2011	La Rioja	3062.6529826030715	2966.6326677081947	2967.447157709828	2967.44715770983	2992.629124261931	3118.6116026959144	2792.7768785077997	2682.340304287137
2011	Melilla	0.99630871262299	2.1690013205390146	4.676414446817166	4.676414446817168	12.098640277516196	205.5925905251696	-334.4092844767158	-185.6306234636951
2011	País Vasco	7591.8723901871845	7067.819451144538	7079.48739407522	7079.487394075228	7071.092418598441	7235.610738204613	6884.436702210704	6739.1027880986085
2011	Princ. de Asturias	4496.341220067554	4331.497690892999	4261.484093493574	4261.484093493577	4344.979915962291	4469.544467949674	3786.6421693662505	4333.057793444759
2011	Reg. de Murcia	55418.675830941196	56204.61854599757	55996.758407462265	55996.758407462316	55930.2389286229	56042.71239181559	56111.03122384798	55844.461020900984
2012	Andalucía	24449.415807768175	19744.61864655938	18966.798835605652	18966.798835605674	18937.119714816927	19019.375429613116	18802.309339461062	18435.840447267998
2012	Aragón	12574.412262014757	11371.237606421626	11135.612765608632	11135.61276560864	10670.400698994084	10519.72511869778	10472.36935062516	10719.900766566207
2012	Canarias	1914.905345661387	1629.0506504258828	1554.7268206662122	1554.7268206662138	1573.686426934344	1747.7456884283777	1223.2083089067196	1257.816061180935
2012	Cantabria	1971.6949422808973	1669.5728727802411	1676.7338193718197	1676.7338193718215	1620.825546263839	1696.3772850731216	1412.4348693799268	829.1233430387598
2012	Castilla y León	8202.609631025078	6769.422318214387	6766.047658008527	6766.047658008536	6694.757869552971	6808.763581923689	6547.752802692932	6084.832500424265
2012	Castilla-La Mancha	11490.428382680944	10534.248327525047	10332.607822985212	10332.607822985221	10327.879012693753	10502.959124713041	10168.844288762268	10026.466446100623
2012	Cataluña	84058.56608400166	74688.08900589935	74883.61880612076	74883.61880612085	74815.5402105456	74822.45611406835	74798.20586420945	74563.96989716118
2012	Com. Foral de Navarra	13511.938760592991	12291.493553103148	12392.16123358679	12392.161233586805	12472.289521601073	12381.262849731393	11898.146247862114	11997.255641086109
2012	Com. Valenciana	54399.45201792788	47401.63953831469	47180.72909466061	47180.72909466065	47390.86617505303	47247.28924262219	47125.42413289965	47236.55479598301
2012	Com. de Madrid	168776.68853575975	155264.59860914722	150456.75016147632	150456.7501614765	150327.77786264828	150216.01869143374	149933.01588036824	149858.39214625256
2012	Cueta	0.0	0.0	0.0	0.0	-130.71423760668517	-125.01365863783235	-540.0304885089006	-617.7584041393588
