Data from series

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47798
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2012	9,074474	Definitivo	
2011	8,583109	Definitivo	
2010	8,350371	Definitivo	
2009	8,560816	Definitivo	
2008	8,859688	Definitivo	
2007	9,058218	Definitivo	
2006	8,899541	Definitivo	
2005	9,512692	Definitivo	
2004	9,429978	Definitivo	
2003	9,825030	Definitivo	
2002	9,886802	Definitivo	
2001	9,822802	Definitivo	
2000	9,590457	Definitivo	
1999	10,027090	Definitivo	
1998	9,912075	Definitivo	
1997	9,455244	Definitivo	
1996	9,833067	Definitivo	
1995	9,632060	Definitivo	
1994	9,679329	Definitivo	
1993	9,820053	Definitivo	
1992	9,567946	Definitivo	
1991	9,766585	Definitivo	
1990	9,312672	Definitivo	
1989	9,431431	Definitivo	
1988	9,126447	Definitivo	
1987	9,071718	Definitivo	
1986	9,200908	Definitivo	
1985	9,619403	Definitivo	
1984	9,225453	Definitivo	
1983	9,390594	Definitivo	
1982	8,699038	Definitivo	
1981	9,216848	Definitivo	
1980	9,029711	Definitivo	
1979	9,122938	Definitivo	
1978	9,221192	Definitivo	
1977	9,150571	Definitivo	
1976	9,083408	Definitivo	
1975	9,254718	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47806
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	8,533502	Definitivo	
2015	8,770277	Definitivo	
2014	8,286798	Definitivo	
2013	8,169059	Definitivo	
2012	8,401001	Definitivo	
2011	8,020763	Definitivo	
2010	7,984211	Definitivo	
2009	8,091688	Definitivo	
2008	8,148180	Definitivo	
2007	8,296753	Definitivo	
2006	8,176572	Definitivo	
2005	8,896187	Definitivo	
2004	8,509844	Definitivo	
2003	9,145703	Definitivo	
2002	8,942962	Definitivo	
2001	8,914493	Definitivo	
2000	8,881443	Definitivo	
1999	9,304630	Definitivo	
1998	8,976172	Definitivo	
1997	8,888289	Definitivo	
1996	8,721605	Definitivo	
1995	8,784222	Definitivo	
1994	8,575013	Definitivo	
1993	8,672952	Definitivo	
1992	8,584570	Definitivo	
1991	8,697927	Definitivo	
