Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Melilla	2008	34.0	28.747037499999998	25.2016	22.6832875
Melilla	2009	24.0	19.161463124999997	16.240319999999997	14.434164375
Melilla	2010	20.0	17.10651209375	16.048064	15.92170821875
Melilla	2011	14.5	11.837279232812499	10.4096128	9.346085410937501
Melilla	2012	13.25	11.943047731484375	11.68192256	11.867304270546875
Melilla	2013	12.125	11.330066706019531	11.136384512	11.043365213527343
Melilla	2014	9.0625	7.865523347106835	7.0272769024	6.252168260676368
Melilla	2015	6.03125	4.702933171487392	3.8054553804799998	3.1626084130338183
Melilla	2016	4.015625	2.946026610020587	2.3610910760959998	2.058130420651691
País Vasco	2003	5203.0	5203.0	5203.0	5203.0
País Vasco	2004	5203.0	5203.0	5203.0	5203.0
País Vasco	2005	4983.0	4917.0	4851.0	4785.0
País Vasco	2006	4660.5	4540.65	4440.6	4360.35
País Vasco	2007	4310.25	4163.2275	4056.12	3980.0175
País Vasco	2008	3796.125	3590.4296249999998	3436.824	3316.9008750000003
País Vasco	2009	3303.0625	3083.15036875	2935.3648	2835.34504375
País Vasco	2010	2916.53125	2723.6026290625	2611.07296	2545.2672521875
País Vasco	2011	2517.765625	2330.610920171875	2217.414592	2140.313362609375
País Vasco	2012	2037.8828125	1828.4138220601562	1689.8829184	1587.1156681304687
País Vasco	2013	1688.94140625	1510.9448377210547	1409.97658368	1352.3557834065234
País Vasco	2014	1420.470703125	1277.6306932023692	1203.5953167359999	1162.017789170326
País Vasco	2015	1160.2353515625	1032.1707426208293	960.7190633472	913.1008894585163
País Vasco	2016	949.61767578125	841.6097599172903	783.34381266944	747.7050444729258
Princ. de Asturias	2003	1429.0	1429.0	1429.0	1429.0
Princ. de Asturias	2004	1429.0	1429.0	1429.0	1429.0
Princ. de Asturias	2005	1374.5	1358.15	1341.8	1325.45
Princ. de Asturias	2006	1291.75	1261.2025	1235.56	1214.8225
Princ. de Asturias	2007	1225.875	1195.420875	1175.112	1162.741125
Princ. de Asturias	2008	1113.4375	1069.04730625	1035.8224	1009.08705625
Princ. de Asturias	2009	984.71875	930.5665571874999	891.96448	863.6543528125001
Princ. de Asturias	2010	859.859375	803.448295015625	766.392896	741.432717640625
Princ. de Asturias	2011	654.4296875	573.0569032554688	512.4785792	463.6216358820313
Princ. de Asturias	2012	501.71484375	427.4199161394141	381.69571584	354.73108179410156
Princ. de Asturias	2013	409.857421875	356.29697064879497	330.739143168	319.8365540897051
Princ. de Asturias	2014	320.9287109375	275.5039397270782	251.7478286336	236.39182770448525
Princ. de Asturias	2015	232.46435546875	190.02637890447738	165.54956572672	148.61959138522428
Princ. de Asturias	2016	166.232177734375	131.5092326165671	113.109913145344	102.43097956926121
Reg. de Murcia	2003	3749.0	3749.0	3749.0	3749.0
Reg. de Murcia	2004	3749.0	3749.0	3749.0	3749.0
Reg. de Murcia	2005	3628.5	3592.35	3556.2	3520.05
Reg. de Murcia	2006	3424.25	3350.3224999999998	3287.24	3235.0025
Reg. de Murcia	2007	3189.625	3093.362875	3021.448	2969.000125
Reg. de Murcia	2008	2840.3125	2701.82700625	2597.0896	2514.90000625
Reg. de Murcia	2009	2454.65625	2290.4894521875	2174.6179199999997	2091.2950003125
Reg. de Murcia	2010	2191.328125	2054.871308265625	1977.323584	1936.164750015625
Reg. de Murcia	2011	1896.1640625	1759.8549578929687	1676.2647167999999	1617.7582375007812
Reg. de Murcia	2012	1521.08203125	1360.849235262539	1252.05294336	1169.587911875039
Reg. de Murcia	2013	1264.541015625	1131.4972323418885	1056.810588672	1016.079395593752
Reg. de Murcia	2014	1026.7705078125	908.874031319661	842.5621177344	800.3539697796876
Reg. de Murcia	2015	830.88525390625	730.8559109618814	676.51242354688	643.2676984889844
Reg. de Murcia	2016	708.442626953125	636.6995688366585	604.102484709376	588.8633849244492
