Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Cataluña	2015	36054.833984375	27637.847411417268	21393.65627887616	16933.684501916974
Cataluña	2016	19238.4169921875	11247.546593996041	6216.331255775231	3147.5842250958485
Com. Foral de Navarra	2003	6144.0	6144.0	6144.0	6144.0
Com. Foral de Navarra	2004	6144.0	6144.0	6144.0	6144.0
Com. Foral de Navarra	2005	7044.0	7314.0	7584.0	7854.0
Com. Foral de Navarra	2006	8269.0	8731.0	9112.0	9412.0
Com. Foral de Navarra	2007	9702.5	10294.25	10731.2	11049.8
Com. Foral de Navarra	2008	10600.75	11077.3375	11345.44	11476.54
Com. Foral de Navarra	2009	11350.875	11742.718125	11949.888	12069.777
Com. Foral de Navarra	2010	12580.4375	13086.451343749999	13437.9776	13722.98885
Com. Foral de Navarra	2011	13295.71875	13687.407970312499	13896.39552	13996.5994425
Com. Foral de Navarra	2012	13428.859375	13605.892789609374	13628.879104	13583.729972125
Com. Foral de Navarra	2013	12438.4296875	12203.262476363281	11884.1758208	11554.78649860625
Com. Foral de Navarra	2014	10355.71484375	9648.591866727149	8995.23516416	8437.089324930312
Com. Foral de Navarra	2015	7453.857421875	6335.807153354503	5440.647032831999	4746.254466246515
Com. Foral de Navarra	2016	4048.4287109375	2635.482503674076	1602.5294065663998	848.1627233123259
Com. Valenciana	2003	36668.0	36668.0	36668.0	36668.0
Com. Valenciana	2004	36668.0	36668.0	36668.0	36668.0
Com. Valenciana	2005	39886.5	40852.05	41817.6	42783.15
Com. Valenciana	2006	44100.25	45702.317500000005	47014.72	48037.4575
Com. Valenciana	2007	47913.625	49618.361125	50784.544	51542.522875
Com. Valenciana	2008	50389.8125	51729.32639375	52449.7088	52799.82614375
Com. Valenciana	2009	51175.40625	51879.9142378125	52058.74176	52002.9413071875
Com. Valenciana	2010	53673.703125	54669.76998323438	55349.348352	55963.54706535937
Com. Valenciana	2011	55893.8515625	56908.51949413203	57561.0696704	58006.47735326797
Com. Valenciana	2012	55247.42578125	55408.63182294621	55193.01393408	54771.273867663396
Com. Valenciana	2013	49175.712890625	47410.62113803117	45521.802786816	43687.36369338317
Com. Valenciana	2014	37752.8564453125	33708.21739831091	30168.3605573632	27197.868184669158
Com. Valenciana	2015	24509.42822265625	19120.77608940882	15046.47211147264	12062.59340923346
Com. Valenciana	2016	12790.714111328125	7389.071631293087	3866.8944222945265	1621.529670461674
Com. de Madrid	2003	95377.0	95377.0	95377.0	95377.0
Com. de Madrid	2004	95377.0	95377.0	95377.0	95377.0
Com. de Madrid	2005	104600.5	107367.55	110134.6	112901.65
