Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Castilla y León	2016	417.11083984375	317.79502444049774	266.197123207168	234.91403496269922
Castilla-La Mancha	2003	4433.0	4433.0	4433.0	4433.0
Castilla-La Mancha	2004	4433.0	4433.0	4433.0	4433.0
Castilla-La Mancha	2005	4489.5	4506.45	4523.4	4540.35
Castilla-La Mancha	2006	4608.75	4650.4574999999995	4687.08	4718.6175
Castilla-La Mancha	2007	4600.375	4612.460125	4611.016	4598.330875
Castilla-La Mancha	2008	4074.6875	3921.2110437499996	3761.4031999999997	3601.46654375
Castilla-La Mancha	2009	3346.84375	3074.7738653124998	2847.4806399999998	2668.1233271875
Castilla-La Mancha	2010	2687.421875	2394.3708528593747	2191.896128	2060.006166359375
Castilla-La Mancha	2011	2130.2109375	1860.4797985007813	1696.7792256	1597.3503083179687
Castilla-La Mancha	2012	1588.60546875	1331.7179294752734	1176.95584512	1074.5175154158985
Castilla-La Mancha	2013	1170.802734375	955.5512753163457	837.791169024	769.0758757707949
Castilla-La Mancha	2014	863.9013671875	696.4929463607209	613.1582338048	567.6037937885397
Castilla-La Mancha	2015	639.45068359375	513.5225312262523	454.63164676096	422.63018968942697
Castilla-La Mancha	2016	473.225341796875	379.2828859291883	336.52632935219196	312.78150948447137
Cataluña	2003	30873.0	30873.0	30873.0	30873.0
Cataluña	2004	30873.0	30873.0	30873.0	30873.0
Cataluña	2005	31725.0	31980.6	32236.2	32491.8
Cataluña	2006	33339.0	33912.659999999996	34409.64	34829.94
Cataluña	2007	34426.0	34952.881	35292.328	35478.847
Cataluña	2008	33569.5	33496.95835	33228.8656	32851.29235
Cataluña	2009	31856.75	31317.5354225	30760.97312	30279.3646175
Cataluña	2010	30700.375	30164.737397875	29787.394624	29580.768230875
Cataluña	2011	28901.6875	28174.60808925625	27639.8789248	27226.88841154375
Cataluña	2012	25375.84375	24063.612831239687	23007.97578496	22118.84442057719
Cataluña	2013	21898.921875	20396.56449093389	19339.195156992	18606.84222102886
Cataluña	2014	17986.4609375	16286.897571826863	15127.039031398399	14300.642111051442
Cataluña	2015	14441.23046875	12782.814150139402	11742.207806279679	11066.232105552572
Cataluña	2016	11338.615234375	9827.384952548791	8937.241561255936	8377.511605277628
Com. Foral de Navarra	2003	1889.0	1889.0	1889.0	1889.0
Com. Foral de Navarra	2004	1889.0	1889.0	1889.0	1889.0
Com. Foral de Navarra	2005	2043.5	2089.85	2136.2	2182.55
Com. Foral de Navarra	2006	2161.75	2213.4474999999998	2251.24	2275.1275
Com. Foral de Navarra	2007	2195.875	2224.206625	2234.248	2232.256375
Com. Foral de Navarra	2008	2068.4375	2040.12231875	1999.6496	1955.5628187500001
Com. Foral de Navarra	2009	1830.71875	1749.4928115625	1674.32992	1611.1281409375001
Com. Foral de Navarra	2010	1666.359375	1588.622484046875	1536.465984	1507.456407046875
Com. Foral de Navarra	2011	1439.6796875	1344.4678694164063	1277.6931968	1227.7228203523437
Com. Foral de Navarra	2012	1146.33984375	1025.0137542957423	937.93863936	871.7361410176172
Com. Foral de Navarra	2013	898.169921875	781.2548140035098	707.587727872	661.0868070508809
Com. Foral de Navarra	2014	705.0849609375	606.2391849012284	551.1175455744	519.454340352544
Com. Foral de Navarra	2015	541.04248046875	457.23371471543	411.82350911488	384.1227170176272
Com. Foral de Navarra	2016	400.521240234375	329.0318001504005	290.364701822976	266.20613585088137
Com. Valenciana	2003	4433.0	4433.0	4433.0	4433.0
Com. Valenciana	2004	4433.0	4433.0	4433.0	4433.0
Com. Valenciana	2005	4685.0	4760.6	4836.2	4911.8
Com. Valenciana	2006	5022.0	5149.56	5254.44	5336.64
Com. Valenciana	2007	5188.5	5283.0960000000005	5334.888	5354.082
Com. Valenciana	2008	5017.25	4998.9836000000005	4943.7776	4871.4041
Com. Valenciana	2009	4534.625	4383.44426	4230.35552	4092.970205
Com. Valenciana	2010	4112.3125	3932.705491	3798.071104	3710.14851025
Com. Valenciana	2011	3601.65625	3385.59692185	3232.4142208	3121.9574255125
Com. Valenciana	2012	2951.828125	2681.2589226475	2488.0828441599997	2342.997871275625
Com. Valenciana	2013	2466.9140625	2226.7406229266253	2083.216568832	2000.0498935637813
Com. Valenciana	2014	2016.45703125	1797.259218024319	1669.4433137664	1587.7024946781892
Com. Valenciana	2015	1602.728515625	1401.8907263085116	1285.08866275328	1208.9351247339096
Com. Valenciana	2016	1298.8642578125	1137.4117542079791	1053.017732550656	1005.6967562366955
Com. de Madrid	2003	52188.0	52188.0	52188.0	52188.0
Com. de Madrid	2004	52188.0	52188.0	52188.0	52188.0
Com. de Madrid	2005	55162.5	56054.85	56947.2	57839.55
Com. de Madrid	2006	58641.25	59997.1975	61085.44	61905.9775
Com. de Madrid	2007	60579.625	61635.719125	62231.488	62487.398875
Com. de Madrid	2008	57892.3125	57455.751693750004	56610.2976	55569.11994375
Com. de Madrid	2009	52163.15625	50291.6130928125	48469.25952	46890.7559971875
Com. de Madrid	2010	47654.578125	45646.964582484376	44210.651904	43333.23779985937
Com. de Madrid	2011	43464.2890625	41504.53760386953	40261.3303808	39476.96188999297
Com. de Madrid	2012	38495.64453125	36319.138161354334	34873.86607616	33824.49809449965
Com. de Madrid	2013	32655.322265625	30141.448356474015	28426.773215232	27165.474904724982
Com. de Madrid	2014	27666.6611328125	25290.206924765906	23827.7546430464	22902.373745236247
Com. de Madrid	2015	22871.33056640625	20600.972423668067	19226.35092860928	18317.318687261813
Com. de Madrid	2016	18761.665283203125	16734.14034828382	15566.870185721857	14835.265934363091
Cueta	2003	17.0	17.0	17.0	17.0
Cueta	2004	17.0	17.0	17.0	17.0
Cueta	2005	16.0	15.7	15.4	15.1
Cueta	2006	12.5	11.344999999999999	10.28	9.305
Cueta	2007	8.75	7.22075	6.056	5.21525
Cueta	2008	6.875	5.7772625	5.2112	5.0107625
Cueta	2009	4.9375	3.972041875	3.44224	3.100538125
Cueta	2010	3.46875	2.6902146562500002	2.288448	2.05502690625
Cueta	2011	1.734375	0.9415751296875001	0.4576895999999999	0.10275134531250019
Cueta	2012	0.8671875	0.329551295390625	0.09153791999999994	0.005137567265625018
Cueta	2013	0.93359375	0.7653429533867188	0.818307584	0.9502568783632812
Cueta	2014	0.466796875	0.26787003368535156	0.16366151679999996	0.04751284391816413
Cueta	2015	0.2333984375	0.09375451178987304	0.03273230335999999	0.0023756421959082105
Cueta	2016	0.11669921875	0.032814079126455564	0.006546460671999998	0.00011878210979541061
Extremadura	2003	668.0	668.0	668.0	668.0
Extremadura	2004	668.0	668.0	668.0	668.0
Extremadura	2005	679.5	682.95	686.4	689.85
Extremadura	2006	675.75	675.8325	674.88	672.8925
Extremadura	2007	614.875	596.641375	578.1759999999999	559.944625
Extremadura	2008	543.4375	515.62448125	493.23519999999996	476.39723125
Extremadura	2009	456.21875	420.3185684375	393.84704	374.3698615625
Extremadura	2010	373.109375	335.61149895312496	310.769408	294.218493078125
Extremadura	2011	314.5546875	283.8640246335937	266.9538816	257.91092465390625
Extremadura	2012	238.27734375	204.6524086217578	182.99077632	166.7955462326953
Extremadura	2013	199.638671875	176.2783430176152	165.398155264	161.28977731163477
Extremadura	2014	156.3193359375	135.14742005616532	123.47963105279999	115.41448886558175
Extremadura	2015	122.65966796875	105.15159701965786	95.89592621055999	90.32072444327909
Extremadura	2016	86.329833984375	69.30305895688025	59.179185242112	52.016036222163955
Galicia	2003	1692.0	1692.0	1692.0	1692.0
Galicia	2004	1692.0	1692.0	1692.0	1692.0
Galicia	2005	1705.5	1709.55	1713.6	1717.65
Galicia	2006	1784.25	1809.2925	1833.12	1855.7325
Galicia	2007	1769.125	1773.352375	1769.824	1759.086625
Galicia	2008	1586.0625	1532.6233312499999	1476.3648	1420.80433125
Galicia	2009	1388.03125	1309.9181659375	1247.27296	1201.5402165625
Galicia	2010	1149.015625	1049.971358078125	977.454592	924.577010828125
Galicia	2011	907.0078125	799.7399753273437	727.4909184	677.9788505414062
Galicia	2012	657.00390625	544.4589913645702	471.09818368	420.5489425270703
Galicia	2013	491.501953125	402.4606469775996	355.019636736	330.7274471263535
Galicia	2014	354.7509765625	282.56122644215986	245.4039273472	223.63637235631768
Galicia	2015	256.87548828125	202.24642925475595	176.28078546944	162.2318186178159
Galicia	2016	173.437744140625	129.2862502391646	107.25615709388799	93.6115909308908
Illes Balears	2003	1850.0	1850.0	1850.0	1850.0
Illes Balears	2004	1850.0	1850.0	1850.0	1850.0
Illes Balears	2005	1924.5	1946.85	1969.2	1991.55
Illes Balears	2006	2004.75	2036.6475	2061.84	2080.3275
Illes Balears	2007	2045.375	2068.7266250000002	2081.168	2085.716375
Illes Balears	2008	1961.6875	1944.75431875	1918.6336000000001	1888.38581875
Illes Balears	2009	1755.84375	1688.1640115625	1623.7267200000001	1566.9192909375001
Illes Balears	2010	1592.421875	1519.7074040468751	1467.945344	1435.895964546875
Illes Balears	2011	1454.2109375	1387.2975914164062	1346.3890688	1321.9947982273438
Illes Balears	2012	1247.10546875	1161.5541569957422	1101.2778137599998	1054.0997399113671
Illes Balears	2013	1088.552734375	1011.0439549485097	964.255562752	936.2049869955683
Illes Balears	2014	924.2763671875	847.8653842319784	800.8511125504	768.8102493497784
Illes Balears	2015	753.13818359375	675.0528844811925	625.77022251008	591.3405124674889
Illes Balears	2016	587.069091796875	509.91850956841733	461.954044502016	429.5170256233745
La Rioja	2003	466.0	466.0	466.0	466.0
La Rioja	2004	466.0	466.0	466.0	466.0
La Rioja	2005	471.5	473.15	474.8	476.45
La Rioja	2006	501.25	510.7525	519.76	528.2725
La Rioja	2007	547.625	564.863375	579.152	590.713625
La Rioja	2008	492.3125	481.75218125000004	465.4304	444.68568125
La Rioja	2009	433.15625	411.7132634375	392.28607999999997	377.5342840625
La Rioja	2010	404.578125	388.499642203125	379.25721599999997	376.076714203125
La Rioja	2011	363.7890625	345.92487477109376	334.2514432	325.6538357101563
La Rioja	2012	308.89453125	286.1737061698828	270.05028863999996	257.5826917855078
La Rioja	2013	253.447265625	228.86079715945897	212.410057728	200.9791345892754
La Rioja	2014	198.7236328125	173.70127900581065	157.6820115456	146.84895672946377
La Rioja	2015	149.36181640625	125.79544765203372	111.53640230912	102.34244783647318
La Rioja	2016	113.180908203125	94.07840667821179	83.907280461824	78.26712239182366
Melilla	2003	35.0	35.0	35.0	35.0
Melilla	2004	35.0	35.0	35.0	35.0
Melilla	2005	31.0	29.8	28.6	27.4
Melilla	2006	23.5	20.83	18.52	16.57
Melilla	2007	15.25	11.840499999999999	9.304	7.4785
Melilla	2008	10.125	7.394175	5.860799999999999	5.123925
Melilla	2009	7.0625	5.18796125	4.37216	4.05619625
Melilla	2010	4.53125	3.1157864374999997	2.474432	2.1028098125000003
Melilla	2011	2.265625	1.090525253125	0.49488639999999995	0.1051404906250002
Melilla	2012	2.1328125	1.68168383859375	1.69897728	1.90525702453125
Melilla	2013	1.56640625	1.2385893435078126	1.1397954559999999	1.0452628512265625
Melilla	2014	0.783203125	0.43350627022773436	0.2279590911999999	0.052263142561328135
Melilla	2015	0.8916015625	0.8017271945797071	0.8455918182400001	0.9526131571280664
Melilla	2016	0.44580078125	0.28060451810289744	0.16911836364799993	0.04763065785640341
País Vasco	2003	3362.0	3362.0	3362.0	3362.0
País Vasco	2004	3362.0	3362.0	3362.0	3362.0
País Vasco	2005	3370.5	3373.05	3375.6	3378.15
País Vasco	2006	3313.25	3296.9675	3279.92	3262.1075
País Vasco	2007	3170.625	3122.138625	3078.384	3039.705375
País Vasco	2008	2780.8125	2646.89851875	2528.4768	2423.43526875
País Vasco	2009	2322.40625	2138.0144815625	1996.89536	1891.9717634375002
País Vasco	2010	1946.203125	1768.805068546875	1655.379072	1586.098588171875
País Vasco	2011	1571.6015625	1397.1317739914061	1288.6758144	1216.4549294085937
País Vasco	2012	1206.80078125	1036.296120896992	931.33516288	860.7227464704297
País Vasco	2013	932.900390625	791.0536423139472	713.467032576	669.0861373235215
País Vasco	2014	700.9501953125	581.7187748098816	517.8934065152	479.0043068661761
País Vasco	2015	513.47509765625	415.5015711834585	364.37868130304	333.6502153433088
País Vasco	2016	387.737548828125	315.7255499142105	282.475736260608	265.58251076716545
Princ. de Asturias	2003	845.0	845.0	845.0	845.0
Princ. de Asturias	2004	845.0	845.0	845.0	845.0
Princ. de Asturias	2005	844.5	844.35	844.2	844.05
Princ. de Asturias	2006	845.25	845.4225	845.64	845.9025
Princ. de Asturias	2007	804.625	792.497875	780.328	768.095125
Princ. de Asturias	2008	709.3125	676.47425625	647.2656	621.70475625
Princ. de Asturias	2009	580.15625	529.9159896875	490.25311999999997	459.5352378125
Princ. de Asturias	2010	476.078125	427.270596390625	395.650624	376.376761890625
Princ. de Asturias	2011	361.0390625	309.4447087367187	275.9301248	252.51883809453125
Princ. de Asturias	2012	270.01953125	224.65564805785155	198.38602496	182.67594190472659
Princ. de Asturias	2013	211.509765625	178.07947682024803	162.077204992	154.48379709523633
Princ. de Asturias	2014	151.2548828125	121.47781688708682	105.2154409984	94.17418985476182
Princ. de Asturias	2015	111.62744140625	89.31723591048038	78.64308819968	73.10870949273809
Princ. de Asturias	2016	79.813720703125	62.46103256866813	54.128617639935996	49.255435474636904
Reg. de Murcia	2003	944.0	944.0	944.0	944.0
Reg. de Murcia	2004	944.0	944.0	944.0	944.0
Reg. de Murcia	2005	938.5	936.85	935.2	933.55
Reg. de Murcia	2006	986.25	999.9975000000001	1014.24	1028.9775
Reg. de Murcia	2007	995.625	1003.249125	1006.848	1006.198875
Reg. de Murcia	2008	923.3125	904.28719375	882.1696	858.75994375
Reg. de Murcia	2009	771.65625	719.5005178125	672.43392	631.9379971875001
Reg. de Murcia	2010	651.328125	596.975181234375	559.286784	536.046899859375
Reg. de Murcia	2011	498.6640625	433.84131343203126	388.6573568	355.50234499296874
Reg. de Murcia	2012	357.83203125	292.89445970121096	251.33147136	223.92511724964845
Reg. de Murcia	2013	273.416015625	225.3630608954238	201.466294272	190.74625586248243
Reg. de Murcia	2014	210.7080078125	175.07707131339833	158.6932588544	150.13731279312412
Reg. de Murcia	2015	166.85400390625	141.22697495968941	130.13865177088	124.3568656396562
Reg. de Murcia	2016	127.427001953125	106.62944123589129	96.42773035417599	89.81784328198282
