Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2011	Sud	1491	1393.6780879385483	2035.7287033746468	983.216731124165	1094.0542577139909	1097.9412641851968	1393.6780877760887	1852.8852548419175	1304.0730740063875
2012	Centro	27318	27833.118491891273	12218.609562102898	25298.519567135318	25493.1891862324	23336.116613119855	27833.118489116612	25997.493272614814	21709.854507304688
2012	Isole	361	402.20459338650977	1013.9463559605492	776.9658709797166	746.5796433802179	737.4040620575639	402.2045933418325	566.7519158809098	554.6590167985817
2012	Nord-est	7785	7927.776136416473	7262.820613476705	6026.255523646076	5291.249684018103	5473.201538949644	7927.776135710303	8548.16587084567	5930.636914042985
2012	Nord-ovest	58256	58394.193845743845	24610.518351858464	54088.296026650416	56709.33839673706	61976.83759720397	58394.19384126296	39020.32544709425	72576.18268072869
2012	Sud	1401	1458.762791395399	2130.79714143391	1029.1329078459246	1145.1465418973091	1149.2150713943147	1458.7627912253527	1939.4149121527632	1364.9732273791885
2013	Centro	29374	28383.92458489548	12460.410875053405	25799.166978442245	25997.689030113637	23797.92886823269	28383.924582065913	26511.973089224797	22139.483696874013
2013	Isole	394	388.14528189443007	978.503231020877	749.806546152411	720.4824880206781	711.6276448448717	388.1452818513145	546.9407504812013	535.2705662008331
2013	Nord-est	8181	8101.950574906794	7422.385878746675	6158.653267221189	5407.499238340473	5593.448602992215	8101.95057418511	8735.970365455136	6060.933902330589
2013	Nord-ovest	61073	60354.824489774306	25436.835717821123	55904.35278998856	58613.39870377802	64057.7583019948	60354.82448514298	40330.46333535265	75012.98467111973
2013	Sud	1509	1489.7858439028287	2176.1121384925855	1051.0191558538609	1169.5000156132096	1173.6550692558542	1489.785843729166	1980.659843136953	1394.001686532382
2014	Centro	33862	30897.703491022916	13563.9481228961	28084.030777036867	28300.134630844186	25905.556071777308	30897.70348794275	28859.96547175025	24100.233238160854
2014	Isole	434	425.7665267292462	1073.3453206792217	822.4820544411342	790.3157420762967	780.6026372169655	425.76652668195163	599.9533538640446	587.1520290531608
2014	Nord-est	8574	8716.210603739199	7985.123817188939	6625.579657170882	5817.4758985711405	6017.523258642172	8716.210602962798	9398.299437812533	6520.451570227448
2014	Nord-ovest	66723	64851.00602670239	27331.7733981008	60068.992832821365	62979.85131624781	68829.79289258875	64851.00602172604	43334.913868630065	80601.13772366154
2014	Sud	1663	1623.13950830947	2370.900220964579	1145.0979500431738	1274.184264858779	1278.7112455346412	1623.139508120261	2157.952605788966	1518.7815224053927
2015	Centro	33027	32928.117102557415	14455.290254613976	29929.546524607398	30159.851440522874	27607.9153968899	32928.11709927484	30756.4710401748	25683.957466148666
2015	Isole	415	443.2734386549412	1117.479748388559	856.3013426744769	822.8123974529149	812.6999035842974	443.273438605702	624.6225795223182	611.2948825052443
2015	Nord-est	8307	8845.70558620193	8103.757190759103	6724.014557440811	5903.904964332775	6106.924387673261	8845.705585413994	9537.928076473116	6617.32460371904
2015	Nord-ovest	67649	67233.53031710933	28335.899903001286	62275.833455548935	65293.63231611995	71358.49157465313	67233.53031195015	44926.970665284716	83562.2971601395
2015	Sud	1590	1690.2991671521047	2468.9995212248186	1192.4779733083317	1326.905414268601	1331.6197050778324	1690.2991669550668	2247.2409017496175	1581.6232241685882
2016	Centro	31801	32944.46168102735	14462.465448541292	29944.402698138896	30174.821930848084	27621.619178924833	32944.461677743086	30771.737675458222	25696.706250323492
2016	Isole	424	439.0094873110401	1106.7304481611843	848.0643788898658	814.8975716998905	804.8823522855077	439.00948726227455	618.6141881883669	605.4146934199537
2016	Nord-est	7965	8819.858691984446	8080.078248154406	6704.367182645285	5886.653925894279	6089.080132389797	8819.858691198797	9510.058528290196	6597.988973862449
2016	Nord-ovest	63276	68618.25869786898	28919.500445840335	63558.45410055492	66638.40694456169	72828.1768347543	68618.25869260354	45852.277592473474	85283.32956604414
2016	Sud	1538	1673.9339502023452	2445.095047035335	1180.932584704798	1314.0585198262988	1318.7271675959082	1673.9339500072165	2225.4834604574553	1566.3101910089583
