Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2008	Sud	16038	15336.45404200324	16042.008779570548	14137.8509649492	13930.265559700181	14713.774076600665	15336.454040689665	15308.196872762053	15466.476649585382
2009	Centro	45444	47313.844437019	40165.95746789581	44449.377265417286	44436.64265487575	49956.053795522945	47313.84443302714	49608.33089480137	48687.794183195365
2009	Isole	7451	7357.654593439207	9228.542803653752	8965.597721105689	9012.296149496342	8200.643220998674	7357.654592619611	7512.186963782511	8304.782245934333
2009	Nord-est	49500	48102.0867170593	42708.794316303836	42910.33393809572	44121.07661440444	43926.74268578529	48102.08671371928	48339.380717262866	47060.69288789118
2009	Nord-ovest	51834	53116.99941835652	49309.71538416701	54378.68498500248	53376.16482836337	49358.677552087145	53116.99941455214	54678.59847254024	55835.22646634939
2009	Sud	17642	17369.602949766977	18168.6928578583	16012.101438284715	15776.996500893923	16664.374496423392	17369.602948279262	17337.599736451855	17516.862613702968
2010	Centro	50900	50397.40260032228	42783.67047580589	47346.25114559781	47332.6865895559	53211.81116042381	50397.40259607018	52841.42631367258	51860.895988665165
2010	Isole	8467	8179.954022506145	10259.934721036097	9967.60261188746	10019.520107103865	9117.155970132333	8179.95402159495	8351.757097568174	9232.933685041922
2010	Nord-est	54356	53666.81239475055	47649.592951363455	47874.447834197104	49225.25617750198	49008.44058381506	53666.81239102414	53931.5579278546	52504.9441459206
2010	Nord-ovest	57149	57030.8851328043	52943.06426943709	58385.53704110159	57309.14694899019	52995.63417747187	57030.885128719594	58707.549425928315	59949.402674015204
2010	Sud	19303	19019.529744894036	19894.52466099783	17533.0800861975	17275.642690374032	18247.312119418963	19019.529743265004	18984.486568067285	19180.777504359445
2011	Centro	57626	54500.64644542465	46267.021273523795	51201.07706078501	51186.40810891685	57544.1978582527	54500.646440826444	57143.65710535679	56083.29419348106
2011	Isole	9511	8939.06673496082	11212.072942628152	10892.611949905962	10949.34747105615	9963.242510388838	8939.066733965066	9126.813407989239	10089.764580947003
2011	Nord-est	60025	57209.21334955351	50794.813545523386	51034.51049025897	52474.48203427496	52243.355030391955	57209.21334558113	57491.43401835873	55970.653323993254
2011	Nord-ovest	63934	60973.345842950526	56602.939971365166	62421.642833416015	61270.84348679176	56659.14395936347	60973.345838583446	62765.91545797781	64093.61618374191
2011	Sud	20897	20222.054403633298	21152.371558351748	18641.622801506343	18367.908724781108	19401.012714209068	20222.05440190123	20184.795594515916	20393.497178933714
2012	Centro	56205	56385.8893748485	47867.45320250573	52972.18391553377	52957.0075469725	59534.72089269544	56385.88937009123	59120.32495327254	58023.28281256896
2012	Isole	8548	9195.88155881903	11534.190074451857	11205.551130495176	11263.916634204246	10249.48138142836	9195.881557794668	9389.022097917963	10379.638366483527
2012	Nord-est	54453	58129.192385792005	51611.64287904339	51855.19438061162	53318.32204854039	53083.478300695504	58129.192381755645	58415.95143370937	56870.71512676654
2012	Nord-ovest	62419	62539.686918748244	58057.0099204938	64025.18913446024	62844.826963921725	58114.65772978497	62539.68691426898	64378.305760374904	65740.11372028173
2012	Sud	17439	20253.541614243917	21185.307340487365	18670.649165077495	18396.50889561195	19431.22150314807	20253.54161250919	20216.224790448818	20425.251338424296
2013	Centro	65575	62607.6762745108	53149.29049473418	58817.29239189636	58800.44141764657	66103.95923640153	62607.67626922848	65643.83761532728	64425.74457882202
2013	Isole	8932	9622.847710305421	12069.724238860308	11725.826539749767	11786.901962495856	10725.3663297249	9622.84770923348	9824.955793423647	10861.566522996987
2013	Nord-est	60329	61240.863510150935	54374.42784535756	54631.01672356255	56172.46600458597	55925.05100847644	61240.86350589862	61542.97284614968	59915.019628833936
2013	Nord-ovest	70952	69490.17986085833	64509.31017291861	71140.77680560549	69829.23235162957	64573.36480500259	69490.17985588126	71533.13786552813	73046.29350688624
2013	Sud	19819	20084.87412139168	21008.880286766	18515.16368779274	18243.30640432645	19269.402129706326	20084.8741196714	20047.868064732054	20255.15388091563
2014	Centro	78326	73617.9590150517	62496.20688946407	69160.99236294124	69141.17795030831	77729.10370384247	73617.95900884044	77188.06438314237	75755.75562207638
2014	Isole	9976	10446.058982662476	13102.25986103692	12728.94254821452	12795.242825180685	11642.895394778383	10446.058981498853	10665.456921888413	11790.747184103342
2014	Nord-est	67066	69361.27474777504	61584.36398287835	61874.97601311939	63620.81826554131	63340.596555097465	69361.27474295875	69703.4431539177	67859.62672301376
2014	Nord-ovest	80494	80182.03457226664	74434.80141906402	82086.59463461788	80573.25414589947	74508.71158499763	80182.03456652378	82539.3249072193	84285.29675808418
2014	Sud	23366	23171.769256982945	24237.788268437867	21360.806054136992	21047.166336743798	22230.9653110553	23171.769254998228	23129.075645818353	23368.219743701262
2015	Centro	76165	79523.2548535435	67509.36665922105	74708.77072913224	74687.36689497733	83964.17675902117	79523.254846834	83379.73773950113	81832.53572304838
2015	Isole	10864	10747.933779024945	13480.894715961944	13096.789115616575	13165.005367080028	11979.35689496727	10747.933777827693	10973.671976173613	12131.481370179643
2015	Nord-est	68135	71124.13358860757	63149.567922671115	63447.56603381429	65237.7799253183	64950.43621024801	71124.13358366887	71474.99841219666	69584.32026907778
2015	Nord-ovest	87180	83439.64370659123	77458.91386903994	85421.58160412815	83846.75761944111	77535.8268327067	83439.64370061507	85892.70525224415	87709.61186898277
2015	Sud	25900	24794.93831064119	25935.6313381721	22857.1181813528	22521.508182897993	23788.231591660122	24794.93830851745	24749.2540366721	25005.15004049463
2016	Centro	80362	77953.01903139781	66176.35248551932	73233.59987196095	73212.61866974173	82306.25218882103	77953.01902482093	81733.35327899596	80216.70172271747
2016	Isole	10514	11437.124557490371	14345.331408141412	13936.59576790581	14009.18625654049	12747.510334847013	11437.12455621635	11677.33778649362	12909.389502230997
2016	Nord-est	69210	71968.43901622936	63899.20830855586	64200.743916888314	66012.20920688307	65721.4544715869	71968.43901123216	72323.468910941	70410.34677114213
2016	Nord-ovest	86115	88438.03597582395	82099.03478839109	90538.70044774523	88869.53775688942	82180.5551682202	88438.03596948962	91038.04642155662	92963.79353165782
2016	Sud	27656	26725.361887148243	27954.86419850621	24636.671704555392	24274.932604853715	25640.27746217732	26725.361884859154	26676.1208388714	26951.93976699103
