Year	Province	Immigrant Stock	Entity Effect	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2013	Nord-est	5086	5035.380779640481	4676.161910926207	5348.756978897728	4718.706996834053	5050.512723755072	5035.380779451839	5433.780946376565	4054.3376984451534
2013	Nord-ovest	60693	59061.82573225749	27583.371085151204	60238.06539126964	59660.97056397812	58842.3476582502	59061.82573038706	63853.79699740577	49009.405032258735
2013	Sud	732	596.1653170980109	854.7754905110237	513.172110672406	526.3866540898889	594.4558383157311	596.1653170725964	673.2288238537836	489.5571140290865
2014	Centro	13354	12238.313097622306	8152.255857405298	10744.53251589944	12039.946565703724	12282.582318633918	12238.313097144795	14439.075136127603	9317.489742750411
2014	Isole	603	478.0297930944958	809.8862765927785	578.0164866259481	567.9859204026635	477.969328288242	478.0297930712376	582.4440732180749	413.93363765561855
2014	Nord-est	6210	6158.966650391636	5719.592325107613	6542.269054860363	5771.63084547213	6177.475109480594	6158.966650160878	6646.265118535109	4959.01536883018
2014	Nord-ovest	74989	74239.3692903864	34671.66899898066	75717.87574251113	74992.48069304066	73963.49035191222	74239.36928803545	80262.7679911816	61603.70550321141
2014	Sud	1148	842.4348213907734	1207.8740863073056	725.1580107031976	743.8313404062029	840.0191752414278	842.4348213548606	951.3324370145165	691.7879119926616
2015	Centro	15991	14215.884058760166	9469.566856296387	12480.725676260088	13985.463771552357	14267.306677895043	14215.88405820547	16772.263988800518	10823.089166378733
2015	Isole	749	555.3491161526089	940.882000216705	671.5082398763827	659.8552714483037	555.2788714164095	555.3491161255882	676.6519701127546	480.8856751998304
2015	Nord-est	6251	6745.527368533402	6264.308406900314	7165.334295009298	6321.302913164529	6765.798515370349	6745.527368280668	7279.234618482089	5431.2964804403755
2015	Nord-ovest	79583	81953.25520880762	38274.249433268196	83585.38675514238	82784.61910066612	81648.71090478632	81953.25520621224	88602.51874201196	68004.67524401062
2015	Sud	1419	1089.959006752055	1562.7716304741468	938.2239254776954	962.3838526068237	1086.833595490851	1089.9590067055892	1230.8529180067794	895.0490249130354
2016	Centro	16894	15732.165256340455	10479.600851655518	13811.933049424413	15477.168098106538	15789.072666305241	15732.165255726593	18561.211367799413	11977.491279879507
2016	Isole	952	629.7448309987213	1066.9244966501137	761.4648708993273	748.2508467477925	629.6651761325483	629.7448309680815	767.2976658641379	545.3061136685143
2016	Nord-est	6370	6650.231955487966	6175.8112702844	7064.108185626554	6232.000603769819	6670.216727782921	6650.2319552388135	7176.399416469763	5354.567469764334
2016	Nord-ovest	84284	83689.98530270929	39085.34645001137	85356.70451693477	84538.96722189685	83378.98718234632	83689.98530005892	90480.15813904001	69445.81099537721
2016	Sud	1641	1231.9550596084866	1766.3640607111295	1060.4524618611795	1087.7598599212172	1228.4224806832742	1231.9550595559674	1391.2041375674082	1011.6528860338052
