Year	Province	Immigrant Stock	Prediction step I	1 features	2 features	3 features	4 features	5 features	6 features	7 features
2013	Isole	508	496.5560821117417	1296.219157427591	640.0472680988596	652.0205342043489	496.51507466763906	496.55608530137056	539.5541876539187	606.2042185136798
2013	Nord-est	6621	6466.600566290171	5401.694751100161	7155.417539447021	5825.763771532818	6190.837515272517	6466.600606179066	6659.414181131751	7942.048404641981
2013	Nord-ovest	62530	62936.540262277165	13992.939799047605	71716.05854965159	67525.74999304328	65273.601736754674	62936.54067470568	64526.22604077819	66913.28040022479
2013	Sud	635	629.1167023795011	1603.4594760714576	551.3915587512283	536.5735101702488	649.0607296044249	629.1167064920785	668.3869997851536	768.7091649549026
2014	Centro	15353	13652.665307622376	5387.0444624297825	9598.865645609654	12235.327684988722	13324.07282580313	13652.665392243662	14459.939466834774	14720.90711218468
2014	Isole	531	494.19000583971905	1290.0427082766962	636.9974602149621	648.9136740319963	494.149193794976	494.1900090141494	536.9832265744587	603.3156718437339
2014	Nord-est	6875	6466.230602493969	5401.385712142898	7155.008167411553	5825.4304709588005	6190.48332828889	6466.23064238057	6659.033186183065	7941.594028289633
2014	Nord-ovest	69012	62712.83620267427	13943.202755578432	71461.14823253833	67285.73386984656	65041.590735950434	62712.836613636944	64296.8715408959	66675.44126250783
2014	Sud	711	633.5489712420983	1614.7562092234266	555.2762364711305	540.3537914004676	653.6335086307635	633.5489753836498	673.0959367377216	774.1248941563941
2015	Centro	15453	14446.801868406825	5700.393458086948	10157.204254187469	12947.021762950402	14099.096100095001	14446.80195795029	15301.032860586423	15577.18024876929
2015	Isole	586	506.40671331975585	1321.9334268617315	652.7444634829652	664.955254075637	506.3648923739699	506.40671657266023	550.2578110930177	618.2300387753615
2015	Nord-est	6628	6613.591824623708	5524.479806471738	7318.06618570915	5958.188271662838	6331.56044800661	6613.591865419287	6810.788254760413	8122.577830694642
2015	Nord-ovest	68473	65263.92716085875	14510.397298700884	74368.11114724916	70022.84540368678	67687.41293248096	65263.92758853894	66912.39935879635	69387.72674722156
2015	Sud	708	662.0284436316745	1687.343186653623	580.2371707682274	564.6439277298209	683.0158268207148	662.0284479593981	703.3531354958151	808.9235751580967
2016	Centro	15171	14848.241160074043	5858.7926617919	10439.446712986408	13306.78604109729	14490.87354697393	14848.241252105689	15726.20902409171	16010.029834594452
2016	Isole	560	534.2819534225381	1394.6994678806175	688.6748889034128	701.5578244551909	534.2378304359726	534.2819568544992	580.5468420225192	652.2606120603056
2016	Nord-est	6338	6714.617784548643	5608.869029504344	7429.853347785428	6049.202610847967	6428.278236017214	6714.617825967407	6914.826489887177	8246.654315027361
2016	Nord-ovest	65208	66804.6537573462	14852.953378548866	76123.76594400525	71675.91877773117	69285.35228258256	66804.6541951229	68492.04247577868	71025.8064754878
2016	Sud	702	678.3537382743581	1728.9522367638199	594.5455329942748	578.5677682793668	699.8586599734666	678.3537427088012	720.6974766419983	828.8712312367774
