Year	Province	Previous time	Previous two times	Manual Selection	MI 3 selection	MI 5 selection	MI 7 selection	MI 10 selection	MI 15 selection
2010	Sud	602.8754963979894	596.6695947143814	887.5228770874164	810.24634456731	693.589728234542	410.2743278612006	1403.5410565039483	1154.8353975344562
2011	Centro	15244.73254363206	15304.60238287821	13896.561028436165	15408.628032139553	15819.310648871535	15139.85049192526	14858.20521674869	13926.568886473064
2011	Isole	500.83439338071315	498.19064375083065	93.05889202898015	598.6348249289781	425.451007728418	-47.02168333955291	60.09358994240483	667.1766233344301
2011	Nord-est	7045.00105117236	7053.4585336729515	6781.037193591307	7211.441578631501	7208.328095782183	6998.873649891442	7368.235108031848	7482.1433367593645
2011	Nord-ovest	66683.86082179005	66592.15214985225	65165.090680398294	66515.59811390367	66350.27322532715	65878.52124379917	66101.86027337362	66040.37043834724
2011	Sud	632.0300972600684	628.0588577802043	0.4304590722076682	841.5544084108459	713.5197871002101	-99.51091560595432	442.7556536529428	141.02065031407392
2012	Centro	16226.617851237077	16186.890686053854	14953.297732540219	16288.26730713267	16665.472610752946	16638.742120911	16431.888530703476	13827.655078884105
2012	Isole	562.2673023400938	568.1995118390618	423.81195830138677	668.3731183716427	559.2731403441949	761.6233657592543	656.4933074361898	318.60249262977845
2012	Nord-est	7385.48513981164	7339.027263575818	6842.945071048371	7496.79385567565	7246.0058573502265	7397.570589485449	7165.210264816375	6299.931175220976
2012	Nord-ovest	71198.65901243199	71079.41175251312	69659.2042734168	70982.35303060034	70754.65901181655	69565.41818781372	68765.50589074387	66666.61923838445
2012	Sud	689.298063239152	691.75901717515	110.12974493765068	904.9937133303673	483.6849413842434	39.759286009545576	361.2024811213405	-671.0612008163143
2013	Centro	13071.673543662106	11987.490226582217	11365.305201329693	12117.293578465658	12334.456856507553	12927.92020722813	13182.021536173103	13570.250735922356
2013	Isole	517.4941653019011	495.93856372113976	163.9765650494728	596.519884397628	339.6769809431112	-144.94130132997907	-291.91084805135415	1072.5980690120011
2013	Nord-est	6633.712931868033	6309.975358045069	6529.74348005133	6475.107089605381	6099.330113205613	7042.5446562605375	5653.196313304372	5366.991891789617
2013	Nord-ovest	63426.875411197805	60175.836780370475	61177.163689704976	60155.508622510766	60146.1883375805	60249.51709489358	60768.5614353728	62220.19622211844
2013	Sud	620.5765040642517	590.7194253807005	-415.47977309677117	804.4805617923678	463.2725392187426	2056.417661978613	1298.2353956554298	1463.4491310818194
2014	Centro	13659.971739629056	13562.991743538898	12072.90925183899	13679.110291047598	13406.172598044039	14531.697173804498	14550.756045519172	10429.019237943634
2014	Isole	528.9477584977178	522.1721719578829	355.0367613316612	622.5554406589183	314.2843045140763	568.3270142070037	373.23055006816014	258.605056632736
2014	Nord-est	6894.021868136594	6835.3183764959795	7387.260223952637	6997.288450893033	6386.081207122228	8865.63778285134	9208.747380271452	7082.879092145593
